page	locus	section	target_occurrences	target_ordinals	target_surfaces	rendering_classes	zl3b_line	v41_token_glosses_de	v42_token_glosses_de	v42_working_translation_de	v41_unknown_tokens	v42_unknown_tokens	v42_complete
f106r	f106r.1	S	1	3	yteedy	YTEEDY_ACTION	pshdar shoefy yteedy shal korchy sheky otchedy okshed qotedy qoted yteeody	[pshdar:?] | [shoefy:?] | [yteedy:?] | Rohstoffklasse I, feucht am Gradanfang | [korchy:?] | [sheky:?] | kalt-trockener Ansatz in der Mitte des Grades, abgeschlossen | [okshed:?] | kalt in der Mitte des Grades, abgeschlossen | [qoted:?] | [yteeody:?]	[pshdar:?] | [shoefy:?] | kühle hiervon vollständig ab und schließe | Rohstoffklasse I, feucht am Gradanfang | [korchy:?] | [sheky:?] | kalt-trockener Ansatz in der Mitte des Grades, abgeschlossen | [okshed:?] | kalt in der Mitte des Grades, abgeschlossen | [qoted:?] | [yteeody:?]	[pshdar:?]; [shoefy:?]; kühle hiervon vollständig ab und schließe; Rohstoff I, feucht am Gradanfang; [korchy:?]; [sheky:?]; kalt-trockener Ansatz in der Mitte des Grades, abgeschlossen; [okshed:?]; bis zur mittleren Kühlstufe gebracht; [qoted:?]; [yteeody:?]	8	7	0
f106r	f106r.12	S	1	2	lcheedy	LCHEEDY_ACTION	okeey lcheedy olkeey qokeeo dchedy	heißer Ansatz am Ende des Grades | [lcheedy:?] | Holzdrogenansatz vollständig erhitzt | heißer Ansatz, Bindungsstufe II | abgemessene Trockendroge, fertig	heißer Ansatz am Ende des Grades | Holzdroge vollständig trocknen und abschließen | Holzdrogenansatz vollständig erhitzt | heißer Ansatz, Bindungsstufe II | abgemessene Trockendroge, fertig	Ansatz auf Heizendstufe; Holzdroge vollständig trocknen und abschließen; Holzdrogenansatz vollständig erhitzt; heißer Ansatz, Bindungsstufe II; abgemessene Trockendroge, fertig	1	0	1
f106r	f106r.13	S	1	4	qokeeor	QOKEEOR_ACTION	pcheol sheokaiin otey qokeeor sheo aiin otchey pcheo ror aiin daiinopal	getrockneter Pulverstoff | [sheokaiin:?] | kalter Ansatz in der Mitte des Grades | [qokeeor:?] | Feuchtzubereitung | Menge III | kalt-trockener Ansatz in der Mitte des Grades | trockene Pulverzubereitung/Trockenansatz | Wurzelportion | Menge III | [daiinopal:?]	getrockneter Pulverstoff | [sheokaiin:?] | kalter Ansatz in der Mitte des Grades | erhitze eine Portion vollständig | Feuchtzubereitung | Menge III | kalt-trockener Ansatz in der Mitte des Grades | trockene Pulverzubereitung/Trockenansatz | Wurzelportion | Menge III | [daiinopal:?]	getrockneter Pulverstoff; [sheokaiin:?]; Ansatz bis zur mittleren Kühlstufe; erhitze eine Portion vollständig; Feuchtzubereitung; drei Teile; kalt-trockener Ansatz in der Mitte des Grades; trockene Pulverzubereitung/Trockenansatz; Wurzelportion; drei Teile; [daiinopal:?]	3	2	0
f106r	f106r.14	S	1	3	olcheey	OLCHEEY_ACTION	ychol okaiin olcheey dolchedy otair otal chedy okeor	[ychol:?] | heiß, Grad III, im Ansatzrahmen | [olcheey:?] | [dolchedy:?] | [otair:?] | Rohstoffklasse I im Ansatz, kalt am Gradanfang | trocken in der Mitte des Grades, abgeschlossen | [okeor:?]	[ychol:?] | heiß, Grad III, im Ansatzrahmen | Holzdrogenansatz vollständig trocknen | [dolchedy:?] | [otair:?] | Rohstoffklasse I im Ansatz, kalt am Gradanfang | trocken in der Mitte des Grades, abgeschlossen | [okeor:?]	[ychol:?]; Ansatz auf Heizstufe III; Holzdrogenansatz vollständig trocknen; [dolchedy:?]; [otair:?]; Rohstoff I, leicht gekühlt im Ansatz; bis zur mittleren Trockenstufe gebracht; [okeor:?]	5	4	0
f106r	f106r.16	S	2	1|10	soin|okol	EXACT_WHOLE|EXACT_WHOLE	soin oin okain aiin arol ocheedy lkeeeody daiin chedar okol otar chdam	[soin:?] | bereite einen zweiten Ansatz | heiß im Zubereitungsrahmen, Grad II | Menge III | Grundauszug, Fraktion I | [ocheedy:?] | [lkeeeody:?] | Grad-/Maßwert III | abgemessene Trockenfraktion I, Mittelstufe | [okol:?] | kalte Drogenfraktion I im Ansatz | [chdam:?]	Saatgutzubereitung in Form II | bereite einen zweiten Ansatz | heiß im Zubereitungsrahmen, Grad II | Menge III | Grundauszug, Fraktion I | [ocheedy:?] | [lkeeeody:?] | Grad-/Maßwert III | abgemessene Trockenfraktion I, Mittelstufe | heißer Ansatzstoff | kalte Drogenfraktion I im Ansatz | [chdam:?]	Saatgutzubereitung in Form II; bereite einen zweiten Ansatz; heiß im Zubereitungsrahmen, Grad II; drei Teile; Grundauszug, Fraktion I; [ocheedy:?]; [lkeeeody:?]; drei Maße; abgemessene Trockenfraktion I, Mittelstufe; heißer Ansatzstoff; kalte Drogenfraktion I im Ansatz; [chdam:?]	5	3	0
f106r	f106r.19	S	1	8	olcheey	OLCHEEY_ACTION	otchedy qokeey shosaiin qokaiin okain cholkeeey ltal olcheey qotchoraiin y	kalt-trockener Ansatz in der Mitte des Grades, abgeschlossen | heiß am Ende des Grades | eingeweichtes Saatgut, Charge III | heiß, Grad III | heiß im Zubereitungsrahmen, Grad II | [cholkeeey:?] | [ltal:?] | [olcheey:?] | [qotchoraiin:?] | Eintrag abgeschlossen	kalt-trockener Ansatz in der Mitte des Grades, abgeschlossen | heiß am Ende des Grades | eingeweichtes Saatgut, Charge III | heiß, Grad III | heiß im Zubereitungsrahmen, Grad II | [cholkeeey:?] | [ltal:?] | Holzdrogenansatz vollständig trocknen | [qotchoraiin:?] | Eintrag abgeschlossen	kalt-trockener Ansatz in der Mitte des Grades, abgeschlossen; bis zur Heizendstufe; eingeweichtes Saatgut, Charge III; heiß, Grad III; heiß im Zubereitungsrahmen, Grad II; [cholkeeey:?]; [ltal:?]; Holzdrogenansatz vollständig trocknen; [qotchoraiin:?].	4	3	0
f106r	f106r.21	S	1	5	chearaiin	EXACT_WHOLE	olkeedy qokchedy cheo lkeedy chearaiin okain	Holzdrogenansatz vollständig erhitzt und abgeschlossen | heiß und trocken in der Mitte des Grades, abgeschlossen | trocken angesetzte Zubereitung | Drogenholz, heiß am Gradende, abgeschlossen | [chearaiin:?] | heiß im Zubereitungsrahmen, Grad II	Holzdrogenansatz vollständig erhitzt und abgeschlossen | heiß und trocken in der Mitte des Grades, abgeschlossen | trocken angesetzte Zubereitung | Drogenholz, heiß am Gradende, abgeschlossen | drei Teile der ersten Trockenfraktion | heiß im Zubereitungsrahmen, Grad II	Holzdrogenansatz vollständig erhitzt und abgeschlossen; heiß und bis zur mittleren Trockenstufe gebracht; trocken angesetzte Zubereitung; Drogenholz, heiß am Gradende, abgeschlossen; drei Teile der ersten Trockenfraktion; heiß im Zubereitungsrahmen, Grad II	1	0	1
f106r	f106r.23	S	1	2	qckhedy	QCKHEDY_ACTION	ychedy qckhedy dair al qokedy shecphy qokchy otedy dar aror	Eintrag: getrocknete Droge, fertig | [qckhedy:?] | abgemessene Fraktion II | Rohstoffklasse I | heiß in der Mitte des Grades, abgeschlossen | [shecphy:?] | heiß und trocken am Anfang des Grades | kalter Ansatz in der Mitte des Grades, abgeschlossen | abgemessene Fraktion I | [aror:?]	Eintrag: getrocknete Droge, fertig | bereite das Arzneikompositum bis zur Mittelstufe und schließe ab | abgemessene Fraktion II | Rohstoffklasse I | heiß in der Mitte des Grades, abgeschlossen | [shecphy:?] | heiß und trocken am Anfang des Grades | kalter Ansatz in der Mitte des Grades, abgeschlossen | abgemessene Fraktion I | [aror:?]	Eintrag: getrocknete Droge, fertig; bereite das Arzneikompositum bis zur Mittelstufe und schließe ab; abgemessene Fraktion II; Rohstoff I; bis zur mittleren Heizstufe gebracht; [shecphy:?]; heiß und angetrocknet; Ansatz auf mittlerer Kühlstufe abgeschlossen; abgemessene Fraktion I; [aror:?]	3	2	0
f106r	f106r.3	S	1	3	lkchedy	LKCHEDY_ACTION	dshes lchedy lkchedy ytchdy or cheos	[dshes:?] | getrocknetes Drogenholz | [lkchedy:?] | [ytchdy:?] | Drogenportion | [cheos:?]	[dshes:?] | getrocknetes Drogenholz | Holzdroge erhitzen, bis zur Mittelstufe trocknen und abschließen | [ytchdy:?] | Drogenportion | [cheos:?]	[dshes:?]; getrocknetes Drogenholz; Holzdroge erhitzen, bis zur Mittelstufe trocknen und abschließen; [ytchdy:?]; Drogenportion; [cheos:?]	4	3	0
f106r	f106r.33	S	1	9	okaly	OKALY_ACTION	ycheol chokaiin sheody chody qokaiin ar akair aiir okaly	trockener Drogenstoff dieser Droge | Trockenansatz, heiß auf Stufe III | angefeuchteter Ansatz, abgeschlossen | Trockenansatz, abgeschlossen | heiß, Grad III | Drogenfraktion I | [akair:?] | [aiir:?] | [okaly:?]	trockener Drogenstoff dieser Droge | Trockenansatz, heiß auf Stufe III | angefeuchteter Ansatz, abgeschlossen | Trockenansatz, abgeschlossen | heiß, Grad III | Drogenfraktion I | [akair:?] | [aiir:?] | Rohstoff-I-Ansatz leicht erhitzen und abschließen	trockener Drogenstoff dieser Droge; Trockenansatz, heiß auf Stufe III; angefeuchteter Ansatz, abgeschlossen; Trockenansatz, abgeschlossen; heiß, Grad III; Drogenfraktion I; [akair:?]; [aiir:?]; Rohstoff-I-Ansatz leicht erhitzen und abschließen	3	2	0
f106r	f106r.38	S	2	2|7	opchy|yteey	EXACT_WHOLE|YTEEY_ACTION	pshodaiin opchy sh o teeody shotchey yteey sholfaiin opchdy lchdy dol	[pshodaiin:?] | [opchy:?] | [sh:?] | sh im Ansatz mit teeody | [teeody:?] | [shotchey:?] | [yteey:?] | [sholfaiin:?] | fertiges Trockenpulverpräparat | Drogenholz, getrocknete Kurz-/Kompaktform | Materialmaß	[pshodaiin:?] | Trockenpulverpräparat in Grundstufe | [sh:?] | sh im Ansatz mit teeody | [teeody:?] | [shotchey:?] | kühle hiervon bis zur Endstufe ab | [sholfaiin:?] | fertiges Trockenpulverpräparat | Drogenholz, getrocknete Kurz-/Kompaktform | Materialmaß	[pshodaiin:?]; Trockenpulverpräparat in Grundstufe; sh im Ansatz mit teeody; [shotchey:?]; kühle hiervon bis zur Endstufe ab; [sholfaiin:?]; fertiges Trockenpulverpräparat; Drogenholz, getrocknete Kurz-/Kompaktform; Materialmaß	7	5	0
f106r	f106r.40	S	1	11	chdaldy	CHDALDY_ACTION	shaiin ar aiin sheey lkaiin sheedy shedy qokal chey okaiin chdaldy	feucht, Grad III | Drogenfraktion I | Menge III | feucht am Ende des Grades | Holzdroge, heiß auf Stufe III | feucht am Ende des Grades, abgeschlossen | feucht in der Mitte des Grades, abgeschlossen | Rohstoffklasse I, heiß am Gradanfang | trocken in der Mitte des Grades | heiß, Grad III, im Ansatzrahmen | [chdaldy:?]	feucht, Grad III | Drogenfraktion I | Menge III | feucht am Ende des Grades | Holzdroge, heiß auf Stufe III | feucht am Ende des Grades, abgeschlossen | feucht in der Mitte des Grades, abgeschlossen | Rohstoffklasse I, heiß am Gradanfang | trocken in der Mitte des Grades | heiß, Grad III, im Ansatzrahmen | abgemessenen Rohstoff I trocknen und abschließen	feucht, Grad III; Drogenfraktion I; drei Teile; vollständig eingeweicht; Holzdroge, heiß auf Stufe III; vollständig eingeweicht; bis zur mittleren Einweichstufe gebracht; Rohstoff I, heiß am Gradanfang; bis zur mittleren Trockenstufe; Ansatz auf Heizstufe III; abgemessenen Rohstoff I trocknen und abschließen	1	0	1
f106r	f106r.42	S	1	6	shotchy	EXACT_WHOLE	pcheodar shol kain okchedy qoteey shotchy qoty lpaiin shedy lar	[pcheodar:?] | feucht; nominal feuchtes Gut/Material | heiß, Grad II | heiß-trockener Ansatz in der Mitte des Grades, abgeschlossen | kalt am Ende des Grades | [shotchy:?] | kalt am Anfang des Grades | [lpaiin:?] | feucht in der Mitte des Grades, abgeschlossen | Holzfraktion I	[pcheodar:?] | feucht; nominal feuchtes Gut/Material | heiß, Grad II | heiß-trockener Ansatz in der Mitte des Grades, abgeschlossen | kalt am Ende des Grades | Feuchtansatz aus kalt getrockneter Droge in Grundform | kalt am Anfang des Grades | [lpaiin:?] | feucht in der Mitte des Grades, abgeschlossen | Holzfraktion I	[pcheodar:?]; Feuchtgut; heiß, Grad II; heiß-trockener Ansatz in der Mitte des Grades, abgeschlossen; bis zur Kühlendstufe; Feuchtansatz aus kalt getrockneter Droge in Grundform; leicht gekühlt; [lpaiin:?]; bis zur mittleren Einweichstufe gebracht; Holzfraktion I	3	2	0
f106r	f106r.44	S	1	1	dshedy	DSHEDY_ACTION	dshedy qoteey otaiin chy chealol chlchd aiin oty otair otaiikam	[dshedy:?] | kalt am Ende des Grades | kalt im Zubereitungsrahmen, Grad III | trocken am Anfang des Grades | [chealol:?] | [chlchd:?] | Menge III | kalter Ansatz am Anfang des Grades | [otair:?] | [otaiikam:?]	weiche eine Dosis Droge bis zur Mittelstufe ein und schließe ab | kalt am Ende des Grades | kalt im Zubereitungsrahmen, Grad III | trocken am Anfang des Grades | [chealol:?] | [chlchd:?] | Menge III | kalter Ansatz am Anfang des Grades | [otair:?] | [otaiikam:?]	weiche eine Dosis Droge bis zur Mittelstufe ein und schließe ab; bis zur Kühlendstufe; kalt im Zubereitungsrahmen, Grad III; angetrocknet; [chealol:?]; [chlchd:?]; drei Teile; kalter Ansatz am Anfang des Grades; [otair:?]; [otaiikam:?]	5	4	0
f106v	f106v.11	S	1	9	opchy	EXACT_WHOLE	tchdys arshedy oteeody kshedy qotchdy qotar shedy qotedy opchy kaiin sham	[tchdys:?] | [arshedy:?] | [oteeody:?] | heiß und feucht in der Mitte des Grades, abgeschlossen | kalt und trocken am Anfang des Grades, abgeschlossen | kalte Drogenfraktion I | feucht in der Mitte des Grades, abgeschlossen | kalt in der Mitte des Grades, abgeschlossen | [opchy:?] | heiß, Grad III | ein Maß Flüssigkeit	[tchdys:?] | [arshedy:?] | [oteeody:?] | heiß und feucht in der Mitte des Grades, abgeschlossen | kalt und trocken am Anfang des Grades, abgeschlossen | kalte Drogenfraktion I | feucht in der Mitte des Grades, abgeschlossen | kalt in der Mitte des Grades, abgeschlossen | Trockenpulverpräparat in Grundstufe | heiß, Grad III | ein Maß Flüssigkeit	[tchdys:?]; [arshedy:?]; [oteeody:?]; heiß und bis zur mittleren Einweichstufe gebracht; kalt und angetrocknet; kalte Drogenfraktion I; bis zur mittleren Einweichstufe gebracht; bis zur mittleren Kühlstufe gebracht; Trockenpulverpräparat in Grundstufe; heiß, Grad III; ein Maß Flüssigkeit	4	3	0
f106v	f106v.12	S	1	1	ycheey	YCHEEY_ACTION	ycheey qoeeda chodain otalchdy qokaiin chokaiin chody qokal otal otam	[ycheey:?] | [qoeeda:?] | [chodain:?] | [otalchdy:?] | heiß, Grad III | Trockenansatz, heiß auf Stufe III | Trockenansatz, abgeschlossen | Rohstoffklasse I, heiß am Gradanfang | Rohstoffklasse I im Ansatz, kalt am Gradanfang | ein Maß kalten Ansatzes	trockne hiervon bis zur Endstufe | [qoeeda:?] | [chodain:?] | [otalchdy:?] | heiß, Grad III | Trockenansatz, heiß auf Stufe III | Trockenansatz, abgeschlossen | Rohstoffklasse I, heiß am Gradanfang | Rohstoffklasse I im Ansatz, kalt am Gradanfang | ein Maß kalten Ansatzes	trockne hiervon bis zur Endstufe; [qoeeda:?]; [chodain:?]; [otalchdy:?]; heiß, Grad III; Trockenansatz, heiß auf Stufe III; Trockenansatz, abgeschlossen; Rohstoff I, heiß am Gradanfang; Rohstoff I, leicht gekühlt im Ansatz; ein Maß kalten Ansatzes	4	3	0
f106v	f106v.13	S	1	9	ykaiin	YKAIIN_ACTION	olkeealkchedy qoeeey ral ches al ytar shsy lchey ykaiin shy lkam	[olkeealkchedy:?] | [qoeeey:?] | Wurzelrohstoff I | trockenes Drogenmaterial, Mittelstufe | Rohstoffklasse I | nimm hiervon die erste gekühlte Drogenfraktion | [shsy:?] | Drogenholz, trocken gebunden, Form I | [ykaiin:?] | feucht am Anfang des Grades | [lkam:?]	[olkeealkchedy:?] | [qoeeey:?] | Wurzelrohstoff I | trockenes Drogenmaterial, Mittelstufe | Rohstoffklasse I | nimm hiervon die erste gekühlte Drogenfraktion | [shsy:?] | Drogenholz, trocken gebunden, Form I | erhitze hiervon auf Stufe III | feucht am Anfang des Grades | [lkam:?]	[olkeealkchedy:?]; [qoeeey:?]; Wurzelrohstoff I; trockenes Drogenmaterial, Mittelstufe; Rohstoff I; nimm hiervon die erste gekühlte Drogenfraktion; [shsy:?]; Drogenholz, trocken gebunden, Form I; erhitze hiervon auf Stufe III; leicht angefeuchtet; [lkam:?]	5	4	0
f106v	f106v.2	S	1	10	shed	SHED_ACTION	daiin al sheeodar y chtain char otar qokar otar shed sheo keorain amchy	Grad-/Maßwert III | Rohstoffklasse I | [sheeodar:?] | hierzu: | kalt-trocken, Grad II | Trockenfraktion I | kalte Drogenfraktion I im Ansatz | heiße Drogenfraktion I | kalte Drogenfraktion I im Ansatz | [shed:?] | Feuchtzubereitung | [keorain:?] | [amchy:?]	Grad-/Maßwert III | Rohstoffklasse I | [sheeodar:?] | hierzu: | kalt-trocken, Grad II | Trockenfraktion I | kalte Drogenfraktion I im Ansatz | heiße Drogenfraktion I | kalte Drogenfraktion I im Ansatz | Einweichen bis zur mittleren Stufe abschließen | Feuchtzubereitung | [keorain:?] | [amchy:?]	drei Maße; Rohstoff I; [sheeodar:?]; hierzu: kalt-trocken, Grad II; Trockenfraktion I; kalte Drogenfraktion I im Ansatz; heiße Drogenfraktion I; kalte Drogenfraktion I im Ansatz; Einweichen bis zur mittleren Stufe abschließen; Feuchtzubereitung; [keorain:?]; [amchy:?]	4	3	0
f106v	f106v.20	S	1	7	sheeo	EXACT_WHOLE	polchs lkaiir shokar choefy shor qokor sheeo koles okcharain	[polchs:?] | [lkaiir:?] | [shokar:?] | [choefy:?] | Blüten-/Fruchtstand; reproduktiver Teil | heiße Drogenportion | [sheeo:?] | [koles:?] | [okcharain:?]	[polchs:?] | [lkaiir:?] | [shokar:?] | [choefy:?] | Blüten-/Fruchtstand; reproduktiver Teil | heiße Drogenportion | vollständig eingeweichter Ansatz | [koles:?] | [okcharain:?]	[polchs:?]; [lkaiir:?]; [shokar:?]; [choefy:?]; Blüten-/Fruchtstand; Blüten- oder Fruchtdroge; heiße Drogenportion; vollständig eingeweichter Ansatz; [koles:?]; [okcharain:?]	7	6	0
f106v	f106v.29	S	1	1	ycheey	YCHEEY_ACTION	ycheey olchey chedy qotaiin cheos otaiin otain chotar olos aiin cheog	[ycheey:?] | [olchey:?] | trocken in der Mitte des Grades, abgeschlossen | kalt, Grad III | [cheos:?] | kalt im Zubereitungsrahmen, Grad III | kalt im Zubereitungsrahmen, Grad II | [chotar:?] | [olos:?] | Menge III | [cheog:?]	trockne hiervon bis zur Endstufe | [olchey:?] | trocken in der Mitte des Grades, abgeschlossen | kalt, Grad III | [cheos:?] | kalt im Zubereitungsrahmen, Grad III | kalt im Zubereitungsrahmen, Grad II | [chotar:?] | [olos:?] | Menge III | [cheog:?]	trockne hiervon bis zur Endstufe; [olchey:?]; bis zur mittleren Trockenstufe gebracht; kalt, Grad III; [cheos:?]; kalt im Zubereitungsrahmen, Grad III; kalt im Zubereitungsrahmen, Grad II; [chotar:?]; [olos:?]; drei Teile; [cheog:?]	6	5	0
f106v	f106v.33	S	1	2	ody	EXACT_WHOLE	choaiin ody qotar chey ol aiin chey dychy	[choaiin:?] | [ody:?] | kalte Drogenfraktion I | trocken in der Mitte des Grades | Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz | Menge III | trocken in der Mitte des Grades | [dychy:?]	[choaiin:?] | fertiggestellter Ansatz | kalte Drogenfraktion I | trocken in der Mitte des Grades | Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz | Menge III | trocken in der Mitte des Grades | [dychy:?]	[choaiin:?]; fertiggestellter Ansatz; kalte Drogenfraktion I; bis zur mittleren Trockenstufe; Grundansatz; drei Teile; bis zur mittleren Trockenstufe; [dychy:?]	3	2	0
f106v	f106v.37	S	1	11	fchedy	EXACT_WHOLE	pyoaly cheo aiir al kcheodar qodaiin shcphoor shedy otedar opol fchedy odr	[pyoaly:?] | trocken angesetzte Zubereitung | [aiir:?] | Rohstoffklasse I | [kcheodar:?] | Qualitätsgrad III | [shcphoor:?] | feucht in der Mitte des Grades, abgeschlossen | [otedar:?] | Pulveransatz | [fchedy:?] | [odr:?]	[pyoaly:?] | trocken angesetzte Zubereitung | [aiir:?] | Rohstoffklasse I | [kcheodar:?] | Qualitätsgrad III | [shcphoor:?] | feucht in der Mitte des Grades, abgeschlossen | [otedar:?] | Pulveransatz | Blütenfraktion bis zur Mittelstufe trocknen und abschließen | [odr:?]	[pyoaly:?]; trocken angesetzte Zubereitung; [aiir:?]; Rohstoff I; [kcheodar:?]; Stufe III; [shcphoor:?]; bis zur mittleren Einweichstufe gebracht; [otedar:?]; Pulveransatz; Blütenfraktion bis zur Mittelstufe trocknen und abschließen; [odr:?]	7	6	0
f106v	f106v.42	S	1	12	lkey	EXACT_WHOLE	py chal shedy qoteedy cheyky okedaiin otedy odaiin chdy chy keedy lkey	Pulver in Grundform | Rohstoffklasse I, trocken am Gradanfang | feucht in der Mitte des Grades, abgeschlossen | kalt am Ende des Grades, abgeschlossen | [cheyky:?] | [okedaiin:?] | kalter Ansatz in der Mitte des Grades, abgeschlossen | Zubereitungsdosis III | trocken am Anfang des Grades, abgeschlossen | trocken am Anfang des Grades | heiß am Ende des Grades, abgeschlossen | [lkey:?]	Pulver in Grundform | Rohstoffklasse I, trocken am Gradanfang | feucht in der Mitte des Grades, abgeschlossen | kalt am Ende des Grades, abgeschlossen | [cheyky:?] | [okedaiin:?] | kalter Ansatz in der Mitte des Grades, abgeschlossen | Zubereitungsdosis III | trocken am Anfang des Grades, abgeschlossen | trocken am Anfang des Grades | heiß am Ende des Grades, abgeschlossen | Holzdroge bis zur mittleren Heizstufe	Pulver in Grundform; Rohstoff I, trocken am Gradanfang; bis zur mittleren Einweichstufe gebracht; bis zur Kühlendstufe gebracht; [cheyky:?]; [okedaiin:?]; Ansatz auf mittlerer Kühlstufe abgeschlossen; Zubereitungsdosis III; angetrocknet; angetrocknet; bis zur Heizendstufe gebracht; Holzdroge bis zur mittleren Heizstufe	3	2	0
f106v	f106v.46	S	1	11	chos	EXACT_WHOLE	ytar okain cheokaiin chedy okeeey chkaiin ol oky raiin cheoar chos	nimm hiervon die erste gekühlte Drogenfraktion | heiß im Zubereitungsrahmen, Grad II | [cheokaiin:?] | trocken in der Mitte des Grades, abgeschlossen | [okeeey:?] | heiß-trocken, Grad III | Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz | heißer Ansatz am Anfang des Grades | Wurzel, Typ/Charge III | [cheoar:?] | [chos:?]	nimm hiervon die erste gekühlte Drogenfraktion | heiß im Zubereitungsrahmen, Grad II | [cheokaiin:?] | trocken in der Mitte des Grades, abgeschlossen | [okeeey:?] | heiß-trocken, Grad III | Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz | heißer Ansatz am Anfang des Grades | Wurzel, Typ/Charge III | [cheoar:?] | eine Charge Trockenansatz	nimm hiervon die erste gekühlte Drogenfraktion; heiß im Zubereitungsrahmen, Grad II; [cheokaiin:?]; bis zur mittleren Trockenstufe gebracht; [okeeey:?]; heiß-trocken, Grad III; Grundansatz; leicht erhitzter Ansatz; Wurzel, Typ/Charge III; [cheoar:?]; eine Charge Trockenansatz	4	3	0
