event_serial	event_id	record_unit_id	section	page	physical_locus	field_id	statement_id	joint_tuple_id	image_owner_id	owner_break_before	visible_owner_reset	terminal_status	autonomous_operational_class	autonomous_readback_token	exact_literal_autonomous_layer	source_token_count	read_once_status	optional_master_gloss	occurrence_bound_exemplar	occurrence_content_source_class	occurrence_content_confidence	strongest_occurrence_rival	strongest_occurrence_contradiction	unsupported_exemplar_nouns	global_purpose_lead	global_purpose_rival	semantic_ceiling
101	E101	B1	BIOLOGICAL	f81v	f81v.2	F021	B1-S001	7db18b2f0fb7ed0fcfd3	B1_SHARED_TWO_ROW_POOL	RECORD_START__RESET_ALL_LOCAL_STATE	NO	TERMINAL	EXEMPLAR_VALUE_UNKNOWN	[EXEMPLAR_VALUE_UNKNOWN]	[OWNER:B1_SHARED_TWO_ROW_POOL] > [OPAQUE_CARD:7db18b2f0fb7ed0fcfd3] > [EXEMPLAR_VALUE_UNKNOWN]	1	ORDINARY_VISIBLE_SOURCE_TOKEN	NONE	[EXEMPLAR:Die bezeichnete Stelle oder den Lauf mit der aktiven Waschflotte spülen]	LOCAL_TERMINAL_OR_CLOSURE_ENTRY	0.46	Badehaus-technischer Rivale am selben Besitzer: Leitungsweg von Grundbecken A mit Wärmestelle W1, Rinne R1 und Rücklauf R0; keine Vererbung über einen Stationswechsel.	Stoff oder Zubereitung ist nicht sichtbar bestimmt; keine Kontur trägt einen Pfeil oder eine Flussrichtung; die sichtbare Form beweist ihre Gefäß-, Becken- oder Leitungsfunktion nicht.	Waschflotte|Lauf|Station|Spülen	A_PRACTITIONER_THERAPEUTIC_IATROMATHEMATICAL_COMPENDIUM	B_NATURAL_ARTIFICIAL_CELESTIAL_IMAGE_ATLAS_MODELBOOK	OCCURRENCE_BOUND_EXEMPLAR_NOT_CARD_WORD_STEM_SOUND_LANGUAGE_PLAINTEXT_OR_TRANSLATION
102	E102	B1	BIOLOGICAL	f81v	f81v.2	F022	B1-S002	b5fcea1eaed06b2f2291	B1_SHARED_TWO_ROW_POOL	SAME_LOCAL_OWNER__NO_NEW_GEOMETRIC_CLAIM	NO	NONCLOSE	FORMAL_RELATION_OR_ENTRY_MARK_WITH_ENTRY_BIAS	[FORMAL_RELATION_OR_ENTRY]	[OWNER:B1_SHARED_TWO_ROW_POOL] > [OPAQUE_CARD:b5fcea1eaed06b2f2291] > [FORMAL_RELATION_OR_ENTRY]	1	ORDINARY_VISIBLE_SOURCE_TOKEN	PER? = DURCH/GEMÄSS?__OPTIONAL_MASTER_GLOSS_ONLY	[EXEMPLAR:keine eigene Sachangabe; der Master liefert die lokale Relation oder Eintragsfunktion samt Komplement]	LOCAL_TARGET_ASSIGNMENT_ENTRY	0.46	Badehaus-technischer Rivale am selben Besitzer: Mengenbuch=lokaler Posten; keine Vererbung über einen Stationswechsel.	Stoff oder Zubereitung ist nicht sichtbar bestimmt.	Posten	A_PRACTITIONER_THERAPEUTIC_IATROMATHEMATICAL_COMPENDIUM	B_NATURAL_ARTIFICIAL_CELESTIAL_IMAGE_ATLAS_MODELBOOK	OCCURRENCE_BOUND_EXEMPLAR_NOT_CARD_WORD_STEM_SOUND_LANGUAGE_PLAINTEXT_OR_TRANSLATION
103	E103	B1	BIOLOGICAL	f81v	f81v.2	F022	B1-S002	22fb87a5a83e5c3fb510	B1_SHARED_TWO_ROW_POOL	SAME_LOCAL_OWNER__NO_NEW_GEOMETRIC_CLAIM	NO	NONCLOSE	EXEMPLAR_VALUE_UNKNOWN	[EXEMPLAR_VALUE_UNKNOWN]	[OWNER:B1_SHARED_TWO_ROW_POOL] > [OPAQUE_CARD:22fb87a5a83e5c3fb510] > [EXEMPLAR_VALUE_UNKNOWN]	1	ORDINARY_VISIBLE_SOURCE_TOKEN	NONE	[EXEMPLAR:den zurücklaufenden Strom]	LOCAL_TARGET_ASSIGNMENT_ENTRY	0.34	Badehaus-technischer Rivale am selben Besitzer: Zulauf vorerst schließen; keine Vererbung über einen Stationswechsel.	keine Kontur trägt einen Pfeil oder eine Flussrichtung.	Strom/Flussrichtung	A_PRACTITIONER_THERAPEUTIC_IATROMATHEMATICAL_COMPENDIUM	B_NATURAL_ARTIFICIAL_CELESTIAL_IMAGE_ATLAS_MODELBOOK	OCCURRENCE_BOUND_EXEMPLAR_NOT_CARD_WORD_STEM_SOUND_LANGUAGE_PLAINTEXT_OR_TRANSLATION
104	E104	B1	BIOLOGICAL	f81v	f81v.2	F022	B1-S002	308e8ea2d5d190c498e8	B1_SHARED_TWO_ROW_POOL	SAME_LOCAL_OWNER__NO_NEW_GEOMETRIC_CLAIM	NO	NONCLOSE	FORMAL_RELATION_SLOT_CHANNEL	[FORMAL:LOKALEN_RELATIONSSLOT_SETZEN; KEIN_WORT]	[OWNER:B1_SHARED_TWO_ROW_POOL] > [OPAQUE_CARD:308e8ea2d5d190c498e8] > [FORMAL:LOKALEN_RELATIONSSLOT_SETZEN; KEIN_WORT]	1	ORDINARY_VISIBLE_SOURCE_TOKEN	NONE	[EXEMPLAR:Den aktiven Posten an der örtlich bezeichneten Station führen]	LOCAL_TARGET_ASSIGNMENT_ENTRY	0.46	Badehaus-technischer Rivale am selben Besitzer: Zieladresse=Grundbecken A mit Wärmestelle W1, Rinne R1 und Rücklauf R0; keine Vererbung über einen Stationswechsel.	Stoff oder Zubereitung ist nicht sichtbar bestimmt; die sichtbare Form beweist ihre Gefäß-, Becken- oder Leitungsfunktion nicht.	Posten|Station	A_PRACTITIONER_THERAPEUTIC_IATROMATHEMATICAL_COMPENDIUM	B_NATURAL_ARTIFICIAL_CELESTIAL_IMAGE_ATLAS_MODELBOOK	OCCURRENCE_BOUND_EXEMPLAR_NOT_CARD_WORD_STEM_SOUND_LANGUAGE_PLAINTEXT_OR_TRANSLATION
105	E105	B1	BIOLOGICAL	f81v	f81v.2	F022	B1-S002	4d4559019a961b834aa1	B1_SHARED_TWO_ROW_POOL	SAME_LOCAL_OWNER__NO_NEW_GEOMETRIC_CLAIM	NO	NONCLOSE	EXEMPLAR_VALUE_UNKNOWN	[EXEMPLAR_VALUE_UNKNOWN]	[OWNER:B1_SHARED_TWO_ROW_POOL] > [OPAQUE_CARD:4d4559019a961b834aa1] > [EXEMPLAR_VALUE_UNKNOWN]	1	ORDINARY_VISIBLE_SOURCE_TOKEN	NONE	[EXEMPLAR:Daraus, aus demselben Ansatz]	LOCAL_TARGET_ASSIGNMENT_ENTRY	0.34	Badehaus-technischer Rivale am selben Besitzer: Ausgangsstand im Anlagenbuch markieren; keine Vererbung über einen Stationswechsel.	Stoff oder Zubereitung ist nicht sichtbar bestimmt.	Ansatz	A_PRACTITIONER_THERAPEUTIC_IATROMATHEMATICAL_COMPENDIUM	B_NATURAL_ARTIFICIAL_CELESTIAL_IMAGE_ATLAS_MODELBOOK	OCCURRENCE_BOUND_EXEMPLAR_NOT_CARD_WORD_STEM_SOUND_LANGUAGE_PLAINTEXT_OR_TRANSLATION
106	E106	B1	BIOLOGICAL	f81v	f81v.2	F022	B1-S002	dcda95c81a5460feb191	B1_SHARED_TWO_ROW_POOL	SAME_LOCAL_OWNER__NO_NEW_GEOMETRIC_CLAIM	NO	NONCLOSE	FORMAL_LINK_OR_SLOT	[FORMAL_LINK]	[OWNER:B1_SHARED_TWO_ROW_POOL] > [OPAQUE_CARD:dcda95c81a5460feb191] > [FORMAL_LINK]	1	ORDINARY_VISIBLE_SOURCE_TOKEN	ET? = UND/AUCH?__OPTIONAL_MASTER_GLOSS_ONLY	[EXEMPLAR:keine eigene Sachangabe; der Master verbindet die benachbarten Quellenglieder an dieser formalen Linkstelle]	LOCAL_TARGET_ASSIGNMENT_ENTRY	0.46	Badehaus-technischer Rivale am selben Besitzer: aktive Charge/Rücklauf des Feldes F022; keine Vererbung über einen Stationswechsel.	Stoff oder Zubereitung ist nicht sichtbar bestimmt.	Posten	A_PRACTITIONER_THERAPEUTIC_IATROMATHEMATICAL_COMPENDIUM	B_NATURAL_ARTIFICIAL_CELESTIAL_IMAGE_ATLAS_MODELBOOK	OCCURRENCE_BOUND_EXEMPLAR_NOT_CARD_WORD_STEM_SOUND_LANGUAGE_PLAINTEXT_OR_TRANSLATION
107	E107	B1	BIOLOGICAL	f81v	f81v.2	F022	B1-S002	9da1b6ac2c929daea697	B1_SHARED_TWO_ROW_POOL	SAME_LOCAL_OWNER__NO_NEW_GEOMETRIC_CLAIM	NO	NONCLOSE	EXEMPLAR_VALUE_UNKNOWN	[EXEMPLAR_VALUE_UNKNOWN]	[OWNER:B1_SHARED_TWO_ROW_POOL] > [OPAQUE_CARD:9da1b6ac2c929daea697] > [EXEMPLAR_VALUE_UNKNOWN]	1	ORDINARY_VISIBLE_SOURCE_TOKEN	NONE	[EXEMPLAR:Ein abgemessener Anteil]	LOCAL_TARGET_ASSIGNMENT_ENTRY	0.34	Badehaus-technischer Rivale am selben Besitzer: Zulauf vorerst schließen; keine Vererbung über einen Stationswechsel.	Stoff oder Zubereitung ist nicht sichtbar bestimmt; Maß, Dauer, Wärme oder Zustand ist unbebilderter Quellenwert.	Anteil|Maß/Menge	A_PRACTITIONER_THERAPEUTIC_IATROMATHEMATICAL_COMPENDIUM	B_NATURAL_ARTIFICIAL_CELESTIAL_IMAGE_ATLAS_MODELBOOK	OCCURRENCE_BOUND_EXEMPLAR_NOT_CARD_WORD_STEM_SOUND_LANGUAGE_PLAINTEXT_OR_TRANSLATION
108	E108	B1	BIOLOGICAL	f81v	f81v.2	F022	B1-S002	94df4847b7b16c98394a	B1_SHARED_TWO_ROW_POOL	SAME_LOCAL_OWNER__NO_NEW_GEOMETRIC_CLAIM	NO	NONCLOSE	EXEMPLAR_VALUE_UNKNOWN	[EXEMPLAR_VALUE_UNKNOWN]	[OWNER:B1_SHARED_TWO_ROW_POOL] > [OPAQUE_CARD:94df4847b7b16c98394a] > [EXEMPLAR_VALUE_UNKNOWN]	1	ORDINARY_VISIBLE_SOURCE_TOKEN	NONE	[EXEMPLAR:Das untere Becken]	LOCAL_TARGET_ASSIGNMENT_ENTRY	0.34	Badehaus-technischer Rivale am selben Besitzer: Filteraufnahme leeren; keine Vererbung über einen Stationswechsel.	die sichtbare Form beweist ihre Gefäß-, Becken- oder Leitungsfunktion nicht.	Becken	A_PRACTITIONER_THERAPEUTIC_IATROMATHEMATICAL_COMPENDIUM	B_NATURAL_ARTIFICIAL_CELESTIAL_IMAGE_ATLAS_MODELBOOK	OCCURRENCE_BOUND_EXEMPLAR_NOT_CARD_WORD_STEM_SOUND_LANGUAGE_PLAINTEXT_OR_TRANSLATION
109	E109	B1	BIOLOGICAL	f81v	f81v.2	F022	B1-S002	dd0ecaf5e27d81befffc	B1_SHARED_TWO_ROW_POOL	SAME_LOCAL_OWNER__NO_NEW_GEOMETRIC_CLAIM	NO	NONCLOSE	EXEMPLAR_VALUE_UNKNOWN	[EXEMPLAR_VALUE_UNKNOWN]	[OWNER:B1_SHARED_TWO_ROW_POOL] > [OPAQUE_CARD:dd0ecaf5e27d81befffc] > [EXEMPLAR_VALUE_UNKNOWN]	1	ORDINARY_VISIBLE_SOURCE_TOKEN	NONE	[EXEMPLAR:Den aktiven Posten an der örtlich bezeichneten Station führen]	LOCAL_TARGET_ASSIGNMENT_ENTRY	0.46	Badehaus-technischer Rivale am selben Besitzer: Zieladresse=Grundbecken A mit Wärmestelle W1, Rinne R1 und Rücklauf R0; keine Vererbung über einen Stationswechsel.	Stoff oder Zubereitung ist nicht sichtbar bestimmt; die sichtbare Form beweist ihre Gefäß-, Becken- oder Leitungsfunktion nicht.	Posten|Station	A_PRACTITIONER_THERAPEUTIC_IATROMATHEMATICAL_COMPENDIUM	B_NATURAL_ARTIFICIAL_CELESTIAL_IMAGE_ATLAS_MODELBOOK	OCCURRENCE_BOUND_EXEMPLAR_NOT_CARD_WORD_STEM_SOUND_LANGUAGE_PLAINTEXT_OR_TRANSLATION
110	E110	B1	BIOLOGICAL	f81v	f81v.2	F022	B1-S002	dcda95c81a5460feb191	B1_SHARED_TWO_ROW_POOL	SAME_LOCAL_OWNER__NO_NEW_GEOMETRIC_CLAIM	NO	NONCLOSE	FORMAL_LINK_OR_SLOT	[FORMAL_LINK]	[OWNER:B1_SHARED_TWO_ROW_POOL] > [OPAQUE_CARD:dcda95c81a5460feb191] > [FORMAL_LINK]	1	ORDINARY_VISIBLE_SOURCE_TOKEN	ET? = UND/AUCH?__OPTIONAL_MASTER_GLOSS_ONLY	[EXEMPLAR:keine eigene Sachangabe; der Master verbindet die benachbarten Quellenglieder an dieser formalen Linkstelle]	LOCAL_TARGET_ASSIGNMENT_ENTRY	0.46	Badehaus-technischer Rivale am selben Besitzer: aktive Charge/Rücklauf des Feldes F022; keine Vererbung über einen Stationswechsel.	Stoff oder Zubereitung ist nicht sichtbar bestimmt.	Posten	A_PRACTITIONER_THERAPEUTIC_IATROMATHEMATICAL_COMPENDIUM	B_NATURAL_ARTIFICIAL_CELESTIAL_IMAGE_ATLAS_MODELBOOK	OCCURRENCE_BOUND_EXEMPLAR_NOT_CARD_WORD_STEM_SOUND_LANGUAGE_PLAINTEXT_OR_TRANSLATION
111	E111	B1	BIOLOGICAL	f81v	f81v.2	F022	B1-S002	1496a731803a9f48d2e1	B1_SHARED_TWO_ROW_POOL	SAME_LOCAL_OWNER__NO_NEW_GEOMETRIC_CLAIM	NO	NONCLOSE	EXEMPLAR_VALUE_UNKNOWN	[EXEMPLAR_VALUE_UNKNOWN]	[OWNER:B1_SHARED_TWO_ROW_POOL] > [OPAQUE_CARD:1496a731803a9f48d2e1] > [EXEMPLAR_VALUE_UNKNOWN]	1	ORDINARY_VISIBLE_SOURCE_TOKEN	NONE	[EXEMPLAR:Bevor es abkühlt]	LOCAL_TARGET_ASSIGNMENT_ENTRY	0.34	Badehaus-technischer Rivale am selben Besitzer: Zulauf vorerst schließen; keine Vererbung über einen Stationswechsel.	Maß, Dauer, Wärme oder Zustand ist unbebilderter Quellenwert.	Wärme/Temperatur	A_PRACTITIONER_THERAPEUTIC_IATROMATHEMATICAL_COMPENDIUM	B_NATURAL_ARTIFICIAL_CELESTIAL_IMAGE_ATLAS_MODELBOOK	OCCURRENCE_BOUND_EXEMPLAR_NOT_CARD_WORD_STEM_SOUND_LANGUAGE_PLAINTEXT_OR_TRANSLATION
112	E112	B1	BIOLOGICAL	f81v	f81v.2	F022	B1-S002	0f18de177ed7c878bf95	B1_SHARED_TWO_ROW_POOL	SAME_LOCAL_OWNER__NO_NEW_GEOMETRIC_CLAIM	NO	NONCLOSE	EXEMPLAR_VALUE_UNKNOWN	[EXEMPLAR_VALUE_UNKNOWN]	[OWNER:B1_SHARED_TWO_ROW_POOL] > [OPAQUE_CARD:0f18de177ed7c878bf95] > [EXEMPLAR_VALUE_UNKNOWN]	1	ORDINARY_VISIBLE_SOURCE_TOKEN	NONE	[EXEMPLAR:Der vorbereitete Bade- oder Waschzusatz]	LOCAL_TARGET_ASSIGNMENT_ENTRY	0.34	Badehaus-technischer Rivale am selben Besitzer: Filteraufnahme leeren; keine Vererbung über einen Stationswechsel.	Stoff oder Zubereitung ist nicht sichtbar bestimmt; eine nackte Figur ist nicht automatisch Patientin oder therapeutisches Ziel; Maß, Dauer, Wärme oder Zustand ist unbebilderter Quellenwert.	Bade-/Waschzusatz|Waschung/Bad|Bereitschaft	A_PRACTITIONER_THERAPEUTIC_IATROMATHEMATICAL_COMPENDIUM	B_NATURAL_ARTIFICIAL_CELESTIAL_IMAGE_ATLAS_MODELBOOK	OCCURRENCE_BOUND_EXEMPLAR_NOT_CARD_WORD_STEM_SOUND_LANGUAGE_PLAINTEXT_OR_TRANSLATION
113	E113	B1	BIOLOGICAL	f81v	f81v.7	F023	B1-S002	dec401773c1f0347793d	B1_SHARED_TWO_ROW_POOL	SAME_LOCAL_OWNER__NO_NEW_GEOMETRIC_CLAIM	NO	NONCLOSE	EXEMPLAR_VALUE_UNKNOWN	[EXEMPLAR_VALUE_UNKNOWN]	[OWNER:B1_SHARED_TWO_ROW_POOL] > [OPAQUE_CARD:dec401773c1f0347793d] > [EXEMPLAR_VALUE_UNKNOWN]	1	ORDINARY_VISIBLE_SOURCE_TOKEN	NONE	[EXEMPLAR:Den vorigen recordlokalen Posten wieder aufnehmen]	LOCAL_TARGET_ASSIGNMENT_ENTRY	0.46	Badehaus-technischer Rivale am selben Besitzer: Vorcharge im recordlokalen Register B1; keine Vererbung über einen Stationswechsel.	Stoff oder Zubereitung ist nicht sichtbar bestimmt.	Posten	A_PRACTITIONER_THERAPEUTIC_IATROMATHEMATICAL_COMPENDIUM	B_NATURAL_ARTIFICIAL_CELESTIAL_IMAGE_ATLAS_MODELBOOK	OCCURRENCE_BOUND_EXEMPLAR_NOT_CARD_WORD_STEM_SOUND_LANGUAGE_PLAINTEXT_OR_TRANSLATION
114	E114	B1	BIOLOGICAL	f81v	f81v.7	F023	B1-S002	dcda95c81a5460feb191	B1_SHARED_TWO_ROW_POOL	SAME_LOCAL_OWNER__NO_NEW_GEOMETRIC_CLAIM	NO	NONCLOSE	FORMAL_LINK_OR_SLOT	[FORMAL_LINK]	[OWNER:B1_SHARED_TWO_ROW_POOL] > [OPAQUE_CARD:dcda95c81a5460feb191] > [FORMAL_LINK]	1	ORDINARY_VISIBLE_SOURCE_TOKEN	ET? = UND/AUCH?__OPTIONAL_MASTER_GLOSS_ONLY	[EXEMPLAR:keine eigene Sachangabe; der Master verbindet die benachbarten Quellenglieder an dieser formalen Linkstelle]	LOCAL_TARGET_ASSIGNMENT_ENTRY	0.46	Badehaus-technischer Rivale am selben Besitzer: aktive Charge/Rücklauf des Feldes F023; keine Vererbung über einen Stationswechsel.	Stoff oder Zubereitung ist nicht sichtbar bestimmt.	Posten	A_PRACTITIONER_THERAPEUTIC_IATROMATHEMATICAL_COMPENDIUM	B_NATURAL_ARTIFICIAL_CELESTIAL_IMAGE_ATLAS_MODELBOOK	OCCURRENCE_BOUND_EXEMPLAR_NOT_CARD_WORD_STEM_SOUND_LANGUAGE_PLAINTEXT_OR_TRANSLATION
115	E115	B1	BIOLOGICAL	f81v	f81v.7	F023	B1-S002	4eab1841ed655c20a348	B1_SHARED_TWO_ROW_POOL	SAME_LOCAL_OWNER__NO_NEW_GEOMETRIC_CLAIM	NO	NONCLOSE	EXEMPLAR_VALUE_UNKNOWN	[EXEMPLAR_VALUE_UNKNOWN]	[OWNER:B1_SHARED_TWO_ROW_POOL] > [OPAQUE_CARD:4eab1841ed655c20a348] > [EXEMPLAR_VALUE_UNKNOWN]	1	ORDINARY_VISIBLE_SOURCE_TOKEN	NONE	[EXEMPLAR:Eine mäßige Menge]	LOCAL_TARGET_ASSIGNMENT_ENTRY	0.34	Badehaus-technischer Rivale am selben Besitzer: Wasser in das Becken einlassen; keine Vererbung über einen Stationswechsel.	Maß, Dauer, Wärme oder Zustand ist unbebilderter Quellenwert.	Maß/Menge	A_PRACTITIONER_THERAPEUTIC_IATROMATHEMATICAL_COMPENDIUM	B_NATURAL_ARTIFICIAL_CELESTIAL_IMAGE_ATLAS_MODELBOOK	OCCURRENCE_BOUND_EXEMPLAR_NOT_CARD_WORD_STEM_SOUND_LANGUAGE_PLAINTEXT_OR_TRANSLATION
116	E116	B1	BIOLOGICAL	f81v	f81v.7	F023	B1-S002	2f1c5e56e8f0ff459065	B1_SHARED_TWO_ROW_POOL	SAME_LOCAL_OWNER__NO_NEW_GEOMETRIC_CLAIM	NO	NONCLOSE	FORMAL_PARAMETER_CHANNEL	[FORMAL:VORGABEPARAMETER; KEIN_WORT]	[OWNER:B1_SHARED_TWO_ROW_POOL] > [OPAQUE_CARD:2f1c5e56e8f0ff459065] > [FORMAL:VORGABEPARAMETER; KEIN_WORT]	1	ORDINARY_VISIBLE_SOURCE_TOKEN	NONE	[EXEMPLAR:Den aktiven Posten nach der örtlichen Vorschrift bemessen]	LOCAL_TARGET_ASSIGNMENT_ENTRY	0.46	Badehaus-technischer Rivale am selben Besitzer: Mengenbuch=lokaler Posten; keine Vererbung über einen Stationswechsel.	Stoff oder Zubereitung ist nicht sichtbar bestimmt.	Posten	A_PRACTITIONER_THERAPEUTIC_IATROMATHEMATICAL_COMPENDIUM	B_NATURAL_ARTIFICIAL_CELESTIAL_IMAGE_ATLAS_MODELBOOK	OCCURRENCE_BOUND_EXEMPLAR_NOT_CARD_WORD_STEM_SOUND_LANGUAGE_PLAINTEXT_OR_TRANSLATION
117	E117	B1	BIOLOGICAL	f81v	f81v.7	F023	B1-S002	93f69c38fdedee1598e9	B1_SHARED_TWO_ROW_POOL	SAME_LOCAL_OWNER__NO_NEW_GEOMETRIC_CLAIM	NO	NONCLOSE	EXEMPLAR_VALUE_UNKNOWN	[EXEMPLAR_VALUE_UNKNOWN]	[OWNER:B1_SHARED_TWO_ROW_POOL] > [OPAQUE_CARD:93f69c38fdedee1598e9] > [EXEMPLAR_VALUE_UNKNOWN]	1	ORDINARY_VISIBLE_SOURCE_TOKEN	NONE	[EXEMPLAR:Der eingetauchte Teil]	LOCAL_TARGET_ASSIGNMENT_ENTRY	0.34	Badehaus-technischer Rivale am selben Besitzer: Vorratscharge bereitstellen; keine Vererbung über einen Stationswechsel.	die konkrete Handlung ist nur occurrence-gebundener Exemplarwert, keine Kartenbedeutung.	NONE__ACTION_ONLY	A_PRACTITIONER_THERAPEUTIC_IATROMATHEMATICAL_COMPENDIUM	B_NATURAL_ARTIFICIAL_CELESTIAL_IMAGE_ATLAS_MODELBOOK	OCCURRENCE_BOUND_EXEMPLAR_NOT_CARD_WORD_STEM_SOUND_LANGUAGE_PLAINTEXT_OR_TRANSLATION
118	E118	B1	BIOLOGICAL	f81v	f81v.7	F023	B1-S002	2f1c5e56e8f0ff459065	B1_SHARED_TWO_ROW_POOL	SAME_LOCAL_OWNER__NO_NEW_GEOMETRIC_CLAIM	NO	NONCLOSE	FORMAL_PARAMETER_CHANNEL	[FORMAL:VORGABEPARAMETER; KEIN_WORT]	[OWNER:B1_SHARED_TWO_ROW_POOL] > [OPAQUE_CARD:2f1c5e56e8f0ff459065] > [FORMAL:VORGABEPARAMETER; KEIN_WORT]	1	ORDINARY_VISIBLE_SOURCE_TOKEN	NONE	[EXEMPLAR:Den aktiven Posten nach der örtlichen Vorschrift bemessen]	LOCAL_TARGET_ASSIGNMENT_ENTRY	0.46	Badehaus-technischer Rivale am selben Besitzer: Mengenbuch=lokaler Posten; keine Vererbung über einen Stationswechsel.	Stoff oder Zubereitung ist nicht sichtbar bestimmt.	Posten	A_PRACTITIONER_THERAPEUTIC_IATROMATHEMATICAL_COMPENDIUM	B_NATURAL_ARTIFICIAL_CELESTIAL_IMAGE_ATLAS_MODELBOOK	OCCURRENCE_BOUND_EXEMPLAR_NOT_CARD_WORD_STEM_SOUND_LANGUAGE_PLAINTEXT_OR_TRANSLATION
119	E119	B1	BIOLOGICAL	f81v	f81v.7	F023	B1-S002	2cc8bb3c2af19607888f	B1_SHARED_TWO_ROW_POOL	SAME_LOCAL_OWNER__NO_NEW_GEOMETRIC_CLAIM	NO	NONCLOSE	EXEMPLAR_VALUE_UNKNOWN	[EXEMPLAR_VALUE_UNKNOWN]	[OWNER:B1_SHARED_TWO_ROW_POOL] > [OPAQUE_CARD:2cc8bb3c2af19607888f] > [EXEMPLAR_VALUE_UNKNOWN]	1	ORDINARY_VISIBLE_SOURCE_TOKEN	NONE	[EXEMPLAR:Durch die verbundenen Läufe]	LOCAL_TARGET_ASSIGNMENT_ENTRY	0.34	Badehaus-technischer Rivale am selben Besitzer: Wasser in das Becken einlassen; keine Vererbung über einen Stationswechsel.	keine Kontur trägt einen Pfeil oder eine Flussrichtung; die sichtbare Form beweist ihre Gefäß-, Becken- oder Leitungsfunktion nicht.	Lauf|Strom/Flussrichtung	A_PRACTITIONER_THERAPEUTIC_IATROMATHEMATICAL_COMPENDIUM	B_NATURAL_ARTIFICIAL_CELESTIAL_IMAGE_ATLAS_MODELBOOK	OCCURRENCE_BOUND_EXEMPLAR_NOT_CARD_WORD_STEM_SOUND_LANGUAGE_PLAINTEXT_OR_TRANSLATION
120	E120	B1	BIOLOGICAL	f81v	f81v.7	F023	B1-S002	259b2b3b0bf859882e2c	B1_SHARED_TWO_ROW_POOL	SAME_LOCAL_OWNER__NO_NEW_GEOMETRIC_CLAIM	NO	TERMINAL	EXEMPLAR_VALUE_UNKNOWN	[EXEMPLAR_VALUE_UNKNOWN]	[OWNER:B1_SHARED_TWO_ROW_POOL] > [OPAQUE_CARD:259b2b3b0bf859882e2c] > [EXEMPLAR_VALUE_UNKNOWN]	1	ORDINARY_VISIBLE_SOURCE_TOKEN	NONE	[EXEMPLAR:Spüle das benutzte Gefäß oder den Lauf einmal aus und beende den Schritt]	LOCAL_TARGET_ASSIGNMENT_ENTRY	0.40	Badehaus-technischer Rivale am selben Besitzer: Füllstand am Randzeichen prüfen; keine Vererbung über einen Stationswechsel.	keine Kontur trägt einen Pfeil oder eine Flussrichtung; die sichtbare Form beweist ihre Gefäß-, Becken- oder Leitungsfunktion nicht.	Gefäß|Lauf|Spülen	A_PRACTITIONER_THERAPEUTIC_IATROMATHEMATICAL_COMPENDIUM	B_NATURAL_ARTIFICIAL_CELESTIAL_IMAGE_ATLAS_MODELBOOK	OCCURRENCE_BOUND_EXEMPLAR_NOT_CARD_WORD_STEM_SOUND_LANGUAGE_PLAINTEXT_OR_TRANSLATION
121	E121	B1	BIOLOGICAL	f81v	f81v.7	F024	B1-S003	dcda95c81a5460feb191	B1_SHARED_TWO_ROW_POOL	SAME_LOCAL_OWNER__NO_NEW_GEOMETRIC_CLAIM	NO	NONCLOSE	FORMAL_LINK_OR_SLOT	[FORMAL_LINK]	[OWNER:B1_SHARED_TWO_ROW_POOL] > [OPAQUE_CARD:dcda95c81a5460feb191] > [FORMAL_LINK]	1	ORDINARY_VISIBLE_SOURCE_TOKEN	ET? = UND/AUCH?__OPTIONAL_MASTER_GLOSS_ONLY	[EXEMPLAR:keine eigene Sachangabe; der Master verbindet die benachbarten Quellenglieder an dieser formalen Linkstelle]	RECORD_LOCAL_LINK_ENTRY	0.46	Badehaus-technischer Rivale am selben Besitzer: aktive Charge/Rücklauf des Feldes F024; keine Vererbung über einen Stationswechsel.	Stoff oder Zubereitung ist nicht sichtbar bestimmt.	Posten	A_PRACTITIONER_THERAPEUTIC_IATROMATHEMATICAL_COMPENDIUM	B_NATURAL_ARTIFICIAL_CELESTIAL_IMAGE_ATLAS_MODELBOOK	OCCURRENCE_BOUND_EXEMPLAR_NOT_CARD_WORD_STEM_SOUND_LANGUAGE_PLAINTEXT_OR_TRANSLATION
122	E122	B1	BIOLOGICAL	f81v	f81v.17	F025	B1-S003	54e32e9c1414b20640e9	B1_SHARED_TWO_ROW_POOL	SAME_LOCAL_OWNER__NO_NEW_GEOMETRIC_CLAIM	NO	TERMINAL	EXEMPLAR_VALUE_UNKNOWN	[EXEMPLAR_VALUE_UNKNOWN]	[OWNER:B1_SHARED_TWO_ROW_POOL] > [OPAQUE_CARD:54e32e9c1414b20640e9] > [EXEMPLAR_VALUE_UNKNOWN]	1	ORDINARY_VISIBLE_SOURCE_TOKEN	NONE	[EXEMPLAR:Halte es warm und beende den Schritt]	RECORD_LOCAL_LINK_ENTRY	0.40	Badehaus-technischer Rivale am selben Besitzer: Leitungszweig wählen; keine Vererbung über einen Stationswechsel.	Maß, Dauer, Wärme oder Zustand ist unbebilderter Quellenwert.	Wärme/Temperatur	A_PRACTITIONER_THERAPEUTIC_IATROMATHEMATICAL_COMPENDIUM	B_NATURAL_ARTIFICIAL_CELESTIAL_IMAGE_ATLAS_MODELBOOK	OCCURRENCE_BOUND_EXEMPLAR_NOT_CARD_WORD_STEM_SOUND_LANGUAGE_PLAINTEXT_OR_TRANSLATION
