latent_item	occurrences	interpretation
OP_01:VALUE_0654:STATE_01	4	ANONYMOUS_OR_LITERAL_EXPLORATORY
OP_07:VALUE_0516:STATE_02	4	ANONYMOUS_OR_LITERAL_EXPLORATORY
OP_01:VALUE_0579:STATE_03	4	ANONYMOUS_OR_LITERAL_EXPLORATORY
OP_05:VALUE_0006:STATE_02	4	ANONYMOUS_OR_LITERAL_EXPLORATORY
OP_03:VALUE_0776:STATE_01	4	ANONYMOUS_OR_LITERAL_EXPLORATORY
OP_07:VALUE_0269:STATE_01	4	ANONYMOUS_OR_LITERAL_EXPLORATORY
OP_03:VALUE_0152:STATE_01	4	ANONYMOUS_OR_LITERAL_EXPLORATORY
OP_06:VALUE_0658:STATE_01	4	ANONYMOUS_OR_LITERAL_EXPLORATORY
OP_01:VALUE_0779:STATE_01	4	ANONYMOUS_OR_LITERAL_EXPLORATORY
OP_03:VALUE_0781:STATE_01	4	ANONYMOUS_OR_LITERAL_EXPLORATORY
OP_01:VALUE_0661:STATE_01	4	ANONYMOUS_OR_LITERAL_EXPLORATORY
OP_01:VALUE_0560:STATE_01	4	ANONYMOUS_OR_LITERAL_EXPLORATORY
OP_03:VALUE_0002:STATE_05	4	ANONYMOUS_OR_LITERAL_EXPLORATORY
OP_05:VALUE_0004:STATE_03	4	ANONYMOUS_OR_LITERAL_EXPLORATORY
OP_01:VALUE_0112:STATE_03	4	ANONYMOUS_OR_LITERAL_EXPLORATORY
OP_01:VALUE_0290:STATE_01	4	ANONYMOUS_OR_LITERAL_EXPLORATORY
OP_03:VALUE_0787:STATE_02	4	ANONYMOUS_OR_LITERAL_EXPLORATORY
OP_01:VALUE_0067:STATE_05	4	ANONYMOUS_OR_LITERAL_EXPLORATORY
OP_06:VALUE_0013:STATE_04	4	ANONYMOUS_OR_LITERAL_EXPLORATORY
OP_05:VALUE_0584:STATE_01	4	ANONYMOUS_OR_LITERAL_EXPLORATORY
OP_02:VALUE_0122:STATE_03	4	ANONYMOUS_OR_LITERAL_EXPLORATORY
OP_01:VALUE_0220:STATE_07	4	ANONYMOUS_OR_LITERAL_EXPLORATORY
OP_04:VALUE_0339:STATE_01	4	ANONYMOUS_OR_LITERAL_EXPLORATORY
OP_02:VALUE_0462:STATE_01	4	ANONYMOUS_OR_LITERAL_EXPLORATORY
OP_01:VALUE_0021:STATE_08	4	ANONYMOUS_OR_LITERAL_EXPLORATORY
OP_01:VALUE_0038:STATE_08	4	ANONYMOUS_OR_LITERAL_EXPLORATORY
OP_01:VALUE_0061:STATE_08	4	ANONYMOUS_OR_LITERAL_EXPLORATORY
OP_02:VALUE_0228:STATE_05	4	ANONYMOUS_OR_LITERAL_EXPLORATORY
OP_01:VALUE_0583:STATE_02	4	ANONYMOUS_OR_LITERAL_EXPLORATORY
OP_02:VALUE_0373:STATE_01	4	ANONYMOUS_OR_LITERAL_EXPLORATORY
OP_02:VALUE_0042:STATE_08	4	ANONYMOUS_OR_LITERAL_EXPLORATORY
OP_01:VALUE_0013:STATE_01	4	ANONYMOUS_OR_LITERAL_EXPLORATORY
OP_01:VALUE_0400:STATE_04	4	ANONYMOUS_OR_LITERAL_EXPLORATORY
OP_02:VALUE_0001:STATE_06	4	ANONYMOUS_OR_LITERAL_EXPLORATORY
OP_01:VALUE_0121:STATE_05	4	ANONYMOUS_OR_LITERAL_EXPLORATORY
OP_04:VALUE_0367:STATE_01	4	ANONYMOUS_OR_LITERAL_EXPLORATORY
OP_05:VALUE_0069:STATE_05	4	ANONYMOUS_OR_LITERAL_EXPLORATORY
OP_02:VALUE_0205:STATE_04	4	ANONYMOUS_OR_LITERAL_EXPLORATORY
OP_09:VALUE_0052:STATE_02	4	ANONYMOUS_OR_LITERAL_EXPLORATORY
OP_01:VALUE_0061:STATE_06	4	ANONYMOUS_OR_LITERAL_EXPLORATORY
OP_01:VALUE_0461:STATE_03	4	ANONYMOUS_OR_LITERAL_EXPLORATORY
OP_01:VALUE_0372:STATE_03	4	ANONYMOUS_OR_LITERAL_EXPLORATORY
OP_07:VALUE_0174:STATE_01	4	ANONYMOUS_OR_LITERAL_EXPLORATORY
OP_01:VALUE_0520:STATE_04	4	ANONYMOUS_OR_LITERAL_EXPLORATORY
OP_01:VALUE_0119:STATE_05	4	ANONYMOUS_OR_LITERAL_EXPLORATORY
OP_01:VALUE_0565:STATE_01	4	ANONYMOUS_OR_LITERAL_EXPLORATORY
OP_01:VALUE_0799:STATE_05	4	ANONYMOUS_OR_LITERAL_EXPLORATORY
OP_07:VALUE_0081:STATE_04	4	ANONYMOUS_OR_LITERAL_EXPLORATORY
OP_01:VALUE_0521:STATE_01	4	ANONYMOUS_OR_LITERAL_EXPLORATORY
OP_01:VALUE_0522:STATE_01	4	ANONYMOUS_OR_LITERAL_EXPLORATORY
OP_01:VALUE_0679:STATE_01	4	ANONYMOUS_OR_LITERAL_EXPLORATORY
OP_01:VALUE_0801:STATE_01	4	ANONYMOUS_OR_LITERAL_EXPLORATORY
OP_01:VALUE_0591:STATE_01	4	ANONYMOUS_OR_LITERAL_EXPLORATORY
OP_06:VALUE_0166:STATE_05	4	ANONYMOUS_OR_LITERAL_EXPLORATORY
OP_01:VALUE_0261:STATE_05	4	ANONYMOUS_OR_LITERAL_EXPLORATORY
OP_01:VALUE_0470:STATE_05	4	ANONYMOUS_OR_LITERAL_EXPLORATORY
OP_06:VALUE_0174:STATE_01	4	ANONYMOUS_OR_LITERAL_EXPLORATORY
OP_08:VALUE_0081:STATE_03	4	ANONYMOUS_OR_LITERAL_EXPLORATORY
OP_01:VALUE_0154:STATE_05	4	ANONYMOUS_OR_LITERAL_EXPLORATORY
OP_09:VALUE_0019:STATE_01	4	ANONYMOUS_OR_LITERAL_EXPLORATORY
OP_01:VALUE_0682:STATE_03	4	ANONYMOUS_OR_LITERAL_EXPLORATORY
OP_01:VALUE_0595:STATE_04	4	ANONYMOUS_OR_LITERAL_EXPLORATORY
OP_01:VALUE_0683:STATE_01	4	ANONYMOUS_OR_LITERAL_EXPLORATORY
OP_01:VALUE_0021:STATE_01	4	ANONYMOUS_OR_LITERAL_EXPLORATORY
OP_01:VALUE_0811:STATE_02	4	ANONYMOUS_OR_LITERAL_EXPLORATORY
OP_01:VALUE_0472:STATE_01	4	ANONYMOUS_OR_LITERAL_EXPLORATORY
OP_04:VALUE_0152:STATE_01	4	ANONYMOUS_OR_LITERAL_EXPLORATORY
OP_01:VALUE_0348:STATE_01	4	ANONYMOUS_OR_LITERAL_EXPLORATORY
OP_03:VALUE_0016:STATE_07	4	ANONYMOUS_OR_LITERAL_EXPLORATORY
OP_01:VALUE_0473:STATE_05	4	ANONYMOUS_OR_LITERAL_EXPLORATORY
OP_01:VALUE_0814:STATE_01	4	ANONYMOUS_OR_LITERAL_EXPLORATORY
OP_01:VALUE_0815:STATE_01	4	ANONYMOUS_OR_LITERAL_EXPLORATORY
OP_01:VALUE_0816:STATE_01	4	ANONYMOUS_OR_LITERAL_EXPLORATORY
OP_01:VALUE_0818:STATE_01	4	ANONYMOUS_OR_LITERAL_EXPLORATORY
OP_01:VALUE_0819:STATE_01	4	ANONYMOUS_OR_LITERAL_EXPLORATORY
OP_01:VALUE_0820:STATE_01	4	ANONYMOUS_OR_LITERAL_EXPLORATORY
OP_01:VALUE_0235:STATE_03	4	ANONYMOUS_OR_LITERAL_EXPLORATORY
OP_04:VALUE_0369:STATE_01	4	ANONYMOUS_OR_LITERAL_EXPLORATORY
OP_01:VALUE_0302:STATE_04	4	ANONYMOUS_OR_LITERAL_EXPLORATORY
OP_01:VALUE_0311:STATE_03	4	ANONYMOUS_OR_LITERAL_EXPLORATORY
OP_01:VALUE_0291:STATE_03	4	ANONYMOUS_OR_LITERAL_EXPLORATORY
OP_01:VALUE_0012:STATE_06	4	ANONYMOUS_OR_LITERAL_EXPLORATORY
OP_01:VALUE_0331:STATE_06	4	ANONYMOUS_OR_LITERAL_EXPLORATORY
OP_05:VALUE_0039:STATE_02	4	ANONYMOUS_OR_LITERAL_EXPLORATORY
OP_07:VALUE_0002:STATE_07	4	ANONYMOUS_OR_LITERAL_EXPLORATORY
OP_03:VALUE_0043:STATE_06	4	ANONYMOUS_OR_LITERAL_EXPLORATORY
OP_01:VALUE_0551:STATE_01	4	ANONYMOUS_OR_LITERAL_EXPLORATORY
OP_03:VALUE_0688:STATE_01	4	ANONYMOUS_OR_LITERAL_EXPLORATORY
OP_01:VALUE_0689:STATE_01	4	ANONYMOUS_OR_LITERAL_EXPLORATORY
OP_01:VALUE_0530:STATE_01	4	ANONYMOUS_OR_LITERAL_EXPLORATORY
OP_03:VALUE_0636:STATE_01	4	ANONYMOUS_OR_LITERAL_EXPLORATORY
OP_01:VALUE_0527:STATE_04	4	ANONYMOUS_OR_LITERAL_EXPLORATORY
OP_06:VALUE_0143:STATE_01	4	ANONYMOUS_OR_LITERAL_EXPLORATORY
OP_04:VALUE_0437:STATE_02	4	ANONYMOUS_OR_LITERAL_EXPLORATORY
OP_01:VALUE_0241:STATE_04	4	ANONYMOUS_OR_LITERAL_EXPLORATORY
OP_07:VALUE_0001:STATE_06	4	ANONYMOUS_OR_LITERAL_EXPLORATORY
OP_01:VALUE_0599:STATE_03	4	ANONYMOUS_OR_LITERAL_EXPLORATORY
OP_01:VALUE_0694:STATE_02	4	ANONYMOUS_OR_LITERAL_EXPLORATORY
OP_01:VALUE_0002:STATE_05	4	ANONYMOUS_OR_LITERAL_EXPLORATORY
OP_01:VALUE_0512:STATE_04	4	ANONYMOUS_OR_LITERAL_EXPLORATORY
OP_01:VALUE_0832:STATE_01	4	ANONYMOUS_OR_LITERAL_EXPLORATORY
OP_01:VALUE_0062:STATE_06	4	ANONYMOUS_OR_LITERAL_EXPLORATORY
OP_01:VALUE_0836:STATE_01	4	ANONYMOUS_OR_LITERAL_EXPLORATORY
OP_01:VALUE_0389:STATE_01	4	ANONYMOUS_OR_LITERAL_EXPLORATORY
OP_01:VALUE_0441:STATE_04	4	ANONYMOUS_OR_LITERAL_EXPLORATORY
OP_03:VALUE_0096:STATE_01	4	ANONYMOUS_OR_LITERAL_EXPLORATORY
OP_02:VALUE_0157:STATE_01	4	ANONYMOUS_OR_LITERAL_EXPLORATORY
OP_04:VALUE_0509:STATE_01	4	ANONYMOUS_OR_LITERAL_EXPLORATORY
OP_01:VALUE_0602:STATE_01	4	ANONYMOUS_OR_LITERAL_EXPLORATORY
OP_03:VALUE_0089:STATE_01	4	ANONYMOUS_OR_LITERAL_EXPLORATORY
OP_03:VALUE_0519:STATE_03	4	ANONYMOUS_OR_LITERAL_EXPLORATORY
OP_03:VALUE_0840:STATE_03	3	ANONYMOUS_OR_LITERAL_EXPLORATORY
OP_03:VALUE_0842:STATE_01	3	ANONYMOUS_OR_LITERAL_EXPLORATORY
OP_01:VALUE_0843:STATE_02	3	ANONYMOUS_OR_LITERAL_EXPLORATORY
OP_01:VALUE_0408:STATE_04	3	ANONYMOUS_OR_LITERAL_EXPLORATORY
OP_01:VALUE_0352:STATE_06	3	ANONYMOUS_OR_LITERAL_EXPLORATORY
OP_04:VALUE_0605:STATE_01	3	ANONYMOUS_OR_LITERAL_EXPLORATORY
OP_01:VALUE_0703:STATE_06	3	ANONYMOUS_OR_LITERAL_EXPLORATORY
OP_01:VALUE_0847:STATE_01	3	ANONYMOUS_OR_LITERAL_EXPLORATORY
OP_03:VALUE_0129:STATE_03	3	ANONYMOUS_OR_LITERAL_EXPLORATORY
OP_03:VALUE_0849:STATE_01	3	ANONYMOUS_OR_LITERAL_EXPLORATORY
OP_02:VALUE_0606:STATE_03	3	ANONYMOUS_OR_LITERAL_EXPLORATORY
OP_01:VALUE_0705:STATE_03	3	ANONYMOUS_OR_LITERAL_EXPLORATORY
OP_04:VALUE_0706:STATE_02	3	ANONYMOUS_OR_LITERAL_EXPLORATORY
OP_03:VALUE_0850:STATE_01	3	ANONYMOUS_OR_LITERAL_EXPLORATORY
OP_01:VALUE_0852:STATE_01	3	ANONYMOUS_OR_LITERAL_EXPLORATORY
OP_01:VALUE_0378:STATE_04	3	ANONYMOUS_OR_LITERAL_EXPLORATORY
OP_01:VALUE_0479:STATE_06	3	ANONYMOUS_OR_LITERAL_EXPLORATORY
OP_01:VALUE_0480:STATE_04	3	ANONYMOUS_OR_LITERAL_EXPLORATORY
OP_10:VALUE_0001:STATE_03	3	ANONYMOUS_OR_LITERAL_EXPLORATORY
OP_01:VALUE_0334:STATE_04	3	ANONYMOUS_OR_LITERAL_EXPLORATORY
OP_04:VALUE_0264:STATE_01	3	ANONYMOUS_OR_LITERAL_EXPLORATORY
OP_06:VALUE_0532:STATE_04	3	ANONYMOUS_OR_LITERAL_EXPLORATORY
OP_03:VALUE_0039:STATE_02	3	ANONYMOUS_OR_LITERAL_EXPLORATORY
OP_06:VALUE_0087:STATE_05	3	ANONYMOUS_OR_LITERAL_EXPLORATORY
OP_05:VALUE_0046:STATE_01	3	ANONYMOUS_OR_LITERAL_EXPLORATORY
OP_01:VALUE_0222:STATE_04	3	ANONYMOUS_OR_LITERAL_EXPLORATORY
OP_01:VALUE_0853:STATE_04	3	ANONYMOUS_OR_LITERAL_EXPLORATORY
OP_01:VALUE_0612:STATE_01	3	ANONYMOUS_OR_LITERAL_EXPLORATORY
OP_04:VALUE_0079:STATE_02	3	ANONYMOUS_OR_LITERAL_EXPLORATORY
OP_01:VALUE_0171:STATE_08	3	ANONYMOUS_OR_LITERAL_EXPLORATORY
OP_01:VALUE_0537:STATE_05	3	ANONYMOUS_OR_LITERAL_EXPLORATORY
OP_01:VALUE_0293:STATE_04	3	ANONYMOUS_OR_LITERAL_EXPLORATORY
OP_01:VALUE_0045:STATE_08	3	ANONYMOUS_OR_LITERAL_EXPLORATORY
OP_02:VALUE_0615:STATE_01	3	ANONYMOUS_OR_LITERAL_EXPLORATORY
OP_03:VALUE_0858:STATE_01	3	ANONYMOUS_OR_LITERAL_EXPLORATORY
OP_03:VALUE_0859:STATE_01	3	ANONYMOUS_OR_LITERAL_EXPLORATORY
OP_02:VALUE_0252:STATE_04	3	ANONYMOUS_OR_LITERAL_EXPLORATORY
OP_02:VALUE_0716:STATE_01	3	ANONYMOUS_OR_LITERAL_EXPLORATORY
OP_01:VALUE_0860:STATE_01	3	ANONYMOUS_OR_LITERAL_EXPLORATORY
OP_03:VALUE_0382:STATE_02	3	ANONYMOUS_OR_LITERAL_EXPLORATORY
OP_01:VALUE_0032:STATE_01	3	ANONYMOUS_OR_LITERAL_EXPLORATORY
OP_03:VALUE_0618:STATE_02	3	ANONYMOUS_OR_LITERAL_EXPLORATORY
OP_01:VALUE_0356:STATE_05	3	ANONYMOUS_OR_LITERAL_EXPLORATORY
OP_01:VALUE_0719:STATE_02	3	ANONYMOUS_OR_LITERAL_EXPLORATORY
OP_04:VALUE_0249:STATE_04	3	ANONYMOUS_OR_LITERAL_EXPLORATORY
OP_03:VALUE_0862:STATE_01	3	ANONYMOUS_OR_LITERAL_EXPLORATORY
OP_03:VALUE_0250:STATE_05	3	ANONYMOUS_OR_LITERAL_EXPLORATORY
OP_01:VALUE_0864:STATE_01	3	ANONYMOUS_OR_LITERAL_EXPLORATORY
OP_02:VALUE_0300:STATE_04	3	ANONYMOUS_OR_LITERAL_EXPLORATORY
OP_01:VALUE_0867:STATE_01	3	ANONYMOUS_OR_LITERAL_EXPLORATORY
OP_05:VALUE_0015:STATE_01	3	ANONYMOUS_OR_LITERAL_EXPLORATORY
OP_01:VALUE_0334:STATE_03	3	ANONYMOUS_OR_LITERAL_EXPLORATORY
OP_01:VALUE_0282:STATE_04	3	ANONYMOUS_OR_LITERAL_EXPLORATORY
OP_02:VALUE_0255:STATE_01	3	ANONYMOUS_OR_LITERAL_EXPLORATORY
OP_04:VALUE_0868:STATE_01	3	ANONYMOUS_OR_LITERAL_EXPLORATORY
OP_01:VALUE_0541:STATE_01	3	ANONYMOUS_OR_LITERAL_EXPLORATORY
OP_03:VALUE_0002:STATE_02	3	ANONYMOUS_OR_LITERAL_EXPLORATORY
OP_02:VALUE_0542:STATE_01	3	ANONYMOUS_OR_LITERAL_EXPLORATORY
OP_03:VALUE_0872:STATE_01	3	ANONYMOUS_OR_LITERAL_EXPLORATORY
OP_02:VALUE_0283:STATE_03	3	ANONYMOUS_OR_LITERAL_EXPLORATORY
OP_07:VALUE_0087:STATE_04	3	ANONYMOUS_OR_LITERAL_EXPLORATORY
OP_01:VALUE_0040:STATE_03	3	ANONYMOUS_OR_LITERAL_EXPLORATORY
OP_01:VALUE_0873:STATE_01	3	ANONYMOUS_OR_LITERAL_EXPLORATORY
OP_01:VALUE_0726:STATE_02	3	ANONYMOUS_OR_LITERAL_EXPLORATORY
OP_06:VALUE_0876:STATE_01	3	ANONYMOUS_OR_LITERAL_EXPLORATORY
OP_03:VALUE_0727:STATE_03	3	ANONYMOUS_OR_LITERAL_EXPLORATORY
OP_09:VALUE_0139:STATE_03	3	ANONYMOUS_OR_LITERAL_EXPLORATORY
OP_08:VALUE_0035:STATE_03	3	ANONYMOUS_OR_LITERAL_EXPLORATORY
OP_01:VALUE_0729:STATE_01	3	ANONYMOUS_OR_LITERAL_EXPLORATORY
OP_02:VALUE_0053:STATE_07	3	ANONYMOUS_OR_LITERAL_EXPLORATORY
OP_01:VALUE_0878:STATE_04	3	ANONYMOUS_OR_LITERAL_EXPLORATORY
OP_01:VALUE_0283:STATE_03	3	ANONYMOUS_OR_LITERAL_EXPLORATORY
OP_01:VALUE_0880:STATE_01	3	ANONYMOUS_OR_LITERAL_EXPLORATORY
OP_02:VALUE_0122:STATE_06	3	ANONYMOUS_OR_LITERAL_EXPLORATORY
OP_05:VALUE_0881:STATE_01	3	ANONYMOUS_OR_LITERAL_EXPLORATORY
OP_01:VALUE_0222:STATE_05	3	ANONYMOUS_OR_LITERAL_EXPLORATORY
OP_01:VALUE_0732:STATE_01	3	ANONYMOUS_OR_LITERAL_EXPLORATORY
OP_01:VALUE_0163:STATE_04	3	ANONYMOUS_OR_LITERAL_EXPLORATORY
OP_01:VALUE_0089:STATE_08	3	ANONYMOUS_OR_LITERAL_EXPLORATORY
OP_02:VALUE_0627:STATE_02	3	ANONYMOUS_OR_LITERAL_EXPLORATORY
OP_01:VALUE_0885:STATE_07	3	ANONYMOUS_OR_LITERAL_EXPLORATORY
OP_01:VALUE_0626:STATE_01	3	ANONYMOUS_OR_LITERAL_EXPLORATORY
OP_01:VALUE_0886:STATE_02	3	ANONYMOUS_OR_LITERAL_EXPLORATORY
OP_04:VALUE_0077:STATE_04	3	ANONYMOUS_OR_LITERAL_EXPLORATORY
OP_10:VALUE_0004:STATE_04	3	ANONYMOUS_OR_LITERAL_EXPLORATORY
OP_02:VALUE_0031:STATE_08	3	ANONYMOUS_OR_LITERAL_EXPLORATORY
OP_01:VALUE_0387:STATE_04	3	ANONYMOUS_OR_LITERAL_EXPLORATORY
OP_04:VALUE_0456:STATE_02	3	ANONYMOUS_OR_LITERAL_EXPLORATORY
OP_02:VALUE_0501:STATE_02	3	ANONYMOUS_OR_LITERAL_EXPLORATORY
OP_05:VALUE_0114:STATE_08	3	ANONYMOUS_OR_LITERAL_EXPLORATORY
OP_01:VALUE_0139:STATE_07	3	ANONYMOUS_OR_LITERAL_EXPLORATORY
OP_01:VALUE_0633:STATE_01	3	ANONYMOUS_OR_LITERAL_EXPLORATORY
OP_02:VALUE_0634:STATE_01	3	ANONYMOUS_OR_LITERAL_EXPLORATORY
OP_01:VALUE_0897:STATE_01	3	ANONYMOUS_OR_LITERAL_EXPLORATORY
OP_01:VALUE_0418:STATE_01	3	ANONYMOUS_OR_LITERAL_EXPLORATORY
OP_07:VALUE_0325:STATE_04	3	ANONYMOUS_OR_LITERAL_EXPLORATORY
OP_02:VALUE_0164:STATE_03	3	ANONYMOUS_OR_LITERAL_EXPLORATORY
OP_01:VALUE_0637:STATE_04	3	ANONYMOUS_OR_LITERAL_EXPLORATORY
OP_01:VALUE_0219:STATE_03	3	ANONYMOUS_OR_LITERAL_EXPLORATORY
OP_10:VALUE_0029:STATE_01	3	ANONYMOUS_OR_LITERAL_EXPLORATORY
OP_02:VALUE_0552:STATE_01	3	ANONYMOUS_OR_LITERAL_EXPLORATORY
OP_06:VALUE_0638:STATE_01	3	ANONYMOUS_OR_LITERAL_EXPLORATORY
OP_01:VALUE_0500:STATE_01	3	ANONYMOUS_OR_LITERAL_EXPLORATORY
OP_01:VALUE_0899:STATE_01	3	ANONYMOUS_OR_LITERAL_EXPLORATORY
OP_01:VALUE_0011:STATE_03	3	ANONYMOUS_OR_LITERAL_EXPLORATORY
OP_01:VALUE_0171:STATE_06	3	ANONYMOUS_OR_LITERAL_EXPLORATORY
OP_04:VALUE_0418:STATE_01	3	ANONYMOUS_OR_LITERAL_EXPLORATORY
OP_01:VALUE_0003:STATE_06	3	ANONYMOUS_OR_LITERAL_EXPLORATORY
OP_02:VALUE_0010:STATE_04	3	ANONYMOUS_OR_LITERAL_EXPLORATORY
OP_01:VALUE_0900:STATE_01	3	ANONYMOUS_OR_LITERAL_EXPLORATORY
OP_01:VALUE_0455:STATE_03	3	ANONYMOUS_OR_LITERAL_EXPLORATORY
OP_01:VALUE_0009:STATE_08	3	ANONYMOUS_OR_LITERAL_EXPLORATORY
OP_01:VALUE_0054:STATE_08	3	ANONYMOUS_OR_LITERAL_EXPLORATORY
OP_01:VALUE_0263:STATE_04	3	ANONYMOUS_OR_LITERAL_EXPLORATORY
OP_02:VALUE_0904:STATE_02	3	ANONYMOUS_OR_LITERAL_EXPLORATORY
OP_05:VALUE_0237:STATE_01	3	ANONYMOUS_OR_LITERAL_EXPLORATORY
OP_01:VALUE_0905:STATE_01	3	ANONYMOUS_OR_LITERAL_EXPLORATORY
OP_06:VALUE_0396:STATE_04	3	ANONYMOUS_OR_LITERAL_EXPLORATORY
OP_02:VALUE_0197:STATE_06	3	ANONYMOUS_OR_LITERAL_EXPLORATORY
OP_01:VALUE_0906:STATE_01	3	ANONYMOUS_OR_LITERAL_EXPLORATORY
OP_04:VALUE_0072:STATE_01	3	ANONYMOUS_OR_LITERAL_EXPLORATORY
OP_05:VALUE_0641:STATE_03	3	ANONYMOUS_OR_LITERAL_EXPLORATORY
OP_01:VALUE_0747:STATE_01	3	ANONYMOUS_OR_LITERAL_EXPLORATORY
OP_03:VALUE_0908:STATE_01	3	ANONYMOUS_OR_LITERAL_EXPLORATORY
OP_09:VALUE_0051:STATE_01	3	ANONYMOUS_OR_LITERAL_EXPLORATORY
OP_05:VALUE_0004:STATE_05	3	ANONYMOUS_OR_LITERAL_EXPLORATORY
OP_07:VALUE_0097:STATE_02	3	ANONYMOUS_OR_LITERAL_EXPLORATORY
OP_01:VALUE_0561:STATE_03	3	ANONYMOUS_OR_LITERAL_EXPLORATORY
OP_01:VALUE_0910:STATE_01	3	ANONYMOUS_OR_LITERAL_EXPLORATORY
OP_03:VALUE_0911:STATE_01	3	ANONYMOUS_OR_LITERAL_EXPLORATORY
OP_05:VALUE_0414:STATE_05	3	ANONYMOUS_OR_LITERAL_EXPLORATORY
OP_02:VALUE_0052:STATE_02	3	ANONYMOUS_OR_LITERAL_EXPLORATORY
OP_02:VALUE_0458:STATE_01	3	ANONYMOUS_OR_LITERAL_EXPLORATORY
OP_01:VALUE_0102:STATE_05	3	ANONYMOUS_OR_LITERAL_EXPLORATORY
OP_02:VALUE_0194:STATE_08	3	ANONYMOUS_OR_LITERAL_EXPLORATORY
OP_03:VALUE_0459:STATE_04	3	ANONYMOUS_OR_LITERAL_EXPLORATORY
OP_03:VALUE_0200:STATE_02	3	ANONYMOUS_OR_LITERAL_EXPLORATORY
OP_03:VALUE_0156:STATE_01	3	ANONYMOUS_OR_LITERAL_EXPLORATORY
OP_05:VALUE_0051:STATE_01	3	ANONYMOUS_OR_LITERAL_EXPLORATORY
OP_01:VALUE_0566:STATE_01	3	ANONYMOUS_OR_LITERAL_EXPLORATORY
OP_01:VALUE_0757:STATE_02	3	ANONYMOUS_OR_LITERAL_EXPLORATORY
OP_03:VALUE_0001:STATE_01	3	ANONYMOUS_OR_LITERAL_EXPLORATORY
OP_03:VALUE_0758:STATE_02	3	ANONYMOUS_OR_LITERAL_EXPLORATORY
OP_03:VALUE_0916:STATE_01	3	ANONYMOUS_OR_LITERAL_EXPLORATORY
OP_01:VALUE_0917:STATE_03	3	ANONYMOUS_OR_LITERAL_EXPLORATORY
OP_01:VALUE_0416:STATE_03	3	ANONYMOUS_OR_LITERAL_EXPLORATORY
OP_01:VALUE_0279:STATE_03	3	ANONYMOUS_OR_LITERAL_EXPLORATORY
OP_01:VALUE_0644:STATE_02	3	ANONYMOUS_OR_LITERAL_EXPLORATORY
OP_01:VALUE_0371:STATE_04	3	ANONYMOUS_OR_LITERAL_EXPLORATORY
OP_01:VALUE_0918:STATE_02	3	ANONYMOUS_OR_LITERAL_EXPLORATORY
OP_02:VALUE_0160:STATE_01	3	ANONYMOUS_OR_LITERAL_EXPLORATORY
OP_08:VALUE_0006:STATE_04	3	ANONYMOUS_OR_LITERAL_EXPLORATORY
OP_06:VALUE_0080:STATE_02	3	ANONYMOUS_OR_LITERAL_EXPLORATORY
OP_03:VALUE_0043:STATE_03	3	ANONYMOUS_OR_LITERAL_EXPLORATORY
OP_05:VALUE_0118:STATE_01	3	ANONYMOUS_OR_LITERAL_EXPLORATORY
OP_02:VALUE_0922:STATE_01	3	ANONYMOUS_OR_LITERAL_EXPLORATORY
OP_01:VALUE_0570:STATE_01	3	ANONYMOUS_OR_LITERAL_EXPLORATORY
OP_01:VALUE_0765:STATE_01	3	ANONYMOUS_OR_LITERAL_EXPLORATORY
OP_07:VALUE_0753:STATE_02	3	ANONYMOUS_OR_LITERAL_EXPLORATORY
OP_01:VALUE_0003:STATE_07	3	ANONYMOUS_OR_LITERAL_EXPLORATORY
OP_02:VALUE_0651:STATE_02	3	ANONYMOUS_OR_LITERAL_EXPLORATORY
OP_07:VALUE_0396:STATE_07	3	ANONYMOUS_OR_LITERAL_EXPLORATORY
OP_01:VALUE_0164:STATE_07	3	ANONYMOUS_OR_LITERAL_EXPLORATORY
OP_03:VALUE_0149:STATE_01	3	ANONYMOUS_OR_LITERAL_EXPLORATORY
OP_01:VALUE_0055:STATE_07	3	ANONYMOUS_OR_LITERAL_EXPLORATORY
OP_01:VALUE_0927:STATE_01	3	ANONYMOUS_OR_LITERAL_EXPLORATORY
OP_01:VALUE_0462:STATE_01	3	ANONYMOUS_OR_LITERAL_EXPLORATORY
OP_01:VALUE_0213:STATE_08	3	ANONYMOUS_OR_LITERAL_EXPLORATORY
OP_01:VALUE_0336:STATE_07	3	ANONYMOUS_OR_LITERAL_EXPLORATORY
OP_01:VALUE_0506:STATE_02	3	ANONYMOUS_OR_LITERAL_EXPLORATORY
OP_01:VALUE_0271:STATE_04	3	ANONYMOUS_OR_LITERAL_EXPLORATORY
OP_06:VALUE_0481:STATE_04	3	ANONYMOUS_OR_LITERAL_EXPLORATORY
OP_09:VALUE_0065:STATE_07	3	ANONYMOUS_OR_LITERAL_EXPLORATORY
OP_05:VALUE_0058:STATE_07	3	ANONYMOUS_OR_LITERAL_EXPLORATORY
OP_06:VALUE_0002:STATE_02	3	ANONYMOUS_OR_LITERAL_EXPLORATORY
OP_01:VALUE_0554:STATE_02	3	ANONYMOUS_OR_LITERAL_EXPLORATORY
OP_01:VALUE_0382:STATE_02	3	ANONYMOUS_OR_LITERAL_EXPLORATORY
OP_02:VALUE_0282:STATE_04	3	ANONYMOUS_OR_LITERAL_EXPLORATORY
OP_05:VALUE_0174:STATE_01	3	ANONYMOUS_OR_LITERAL_EXPLORATORY
OP_02:VALUE_0427:STATE_04	3	ANONYMOUS_OR_LITERAL_EXPLORATORY
