candidate_row_id	current_status	source_neighbor_count	component_recipe	catalog_intake_tier	identity_route	identity_status	factor_gate_status	execution_route	execution_decision	incoming_action	incoming_argument	scope_context_mode	scope_incoming_action	visible_separated_chains	portable_factor_rules	amber_factor_rules	blocked_factor_rules	outgoing_action_v2	outgoing_argument_v2	execution_stop_preserves_state	identity_only_when_execution_stops	legacy_gdt445_route	legacy_gdt445_decision	gdt445_correction	identity_does_not_override_execution
G446-CAN-0901	ABSENT	1	CH+EE+T+EE+AIN	NONE	IDENTITY_NEW_VISIBLE_RECIPE	NOT_IN_EXACT_CATALOG	FACTOR_GREEN_CROSS_PAGE	EXECUTE_KNOWN_FACTORS_GREEN	READ	NONE	NONE	AUTO_SAME_AS_OWNER_HEAD	AUTO	NONE	FOCUS:CH<-EE|FOCUS:T<-EE|FOCUS:T<-AIN	NONE	NONE	T	AIN	YES	NO	KNOWN_FACTOR_COMPOSITION_GREEN	READ	NONE	YES
G446-CAN-0902	ABSENT	1	CH+EE+T+EE+OR	NONE	IDENTITY_NEW_VISIBLE_RECIPE	NOT_IN_EXACT_CATALOG	FACTOR_GREEN_CROSS_PAGE	EXECUTE_KNOWN_FACTORS_GREEN	READ	NONE	NONE	AUTO_SAME_AS_OWNER_HEAD	AUTO	NONE	FOCUS:CH<-EE|FOCUS:T<-EE|FOCUS:T<-OR	NONE	NONE	T	OR	YES	NO	KNOWN_FACTOR_COMPOSITION_GREEN	READ	NONE	YES
G446-CAN-0903	ABSENT	1	CH+EE+T+OR	NONE	IDENTITY_NEW_VISIBLE_RECIPE	NOT_IN_EXACT_CATALOG	FACTOR_GREEN_CROSS_PAGE	EXECUTE_KNOWN_FACTORS_GREEN	READ	NONE	NONE	AUTO_SAME_AS_OWNER_HEAD	AUTO	NONE	FOCUS:CH<-EE|FOCUS:T<-OR	NONE	NONE	T	OR	YES	NO	KNOWN_FACTOR_COMPOSITION_GREEN	READ	NONE	YES
G446-CAN-0904	ABSENT	2	CH+EE+Y	T4_NARROW_APPENDIX	IDENTITY_EXACT_NARROW_APPENDIX	NARROW_LOOKUP_ONLY	FACTOR_GREEN_CROSS_PAGE	EXECUTE_KNOWN_FACTORS_GREEN	READ	NONE	NONE	AUTO_SAME_AS_OWNER_HEAD	AUTO	NONE	FOCUS:CH<-EE|FOCUS:CH<-Y	NONE	NONE	CH	Y	YES	NO	EXACT_CATALOG	READ	SPLIT_EXACT_IDENTITY_FROM_FACTOR_EXECUTION	YES
G446-CAN-0905	OBSERVED	3	CH+K+AIIN	T0_EXACT_OBSERVED	IDENTITY_EXACT_OBSERVED	OBSERVED	FACTOR_GREEN_CROSS_PAGE	EXECUTE_KNOWN_FACTORS_GREEN	READ	NONE	NONE	AUTO_SAME_AS_OWNER_HEAD	AUTO	NONE	FOCUS:K<-AIIN|PAIR:CH>K	NONE	NONE	K	AIIN	YES	NO	EXACT_CATALOG	READ	SPLIT_EXACT_IDENTITY_FROM_FACTOR_EXECUTION	YES
G446-CAN-0906	ABSENT	1	CH+K+AIIN+D_ADDR+S	NONE	IDENTITY_NEW_VISIBLE_RECIPE	NOT_IN_EXACT_CATALOG	FACTOR_GREEN_CROSS_PAGE	EXECUTE_KNOWN_FACTORS_GREEN	READ	NONE	NONE	AUTO_SAME_AS_OWNER_HEAD	AUTO	NONE	FOCUS:K<-AIIN|PAIR:CH>K	NONE	NONE	S	AIIN	YES	NO	KNOWN_FACTOR_COMPOSITION_GREEN	READ	NONE	YES
G446-CAN-0907	OBSERVED	3	CH+K+AIN	T0_EXACT_OBSERVED	IDENTITY_EXACT_OBSERVED	OBSERVED	FACTOR_GREEN_CROSS_PAGE	EXECUTE_KNOWN_FACTORS_GREEN	READ	NONE	NONE	AUTO_SAME_AS_OWNER_HEAD	AUTO	NONE	FOCUS:K<-AIN|PAIR:CH>K	NONE	NONE	K	AIN	YES	NO	EXACT_CATALOG	READ	SPLIT_EXACT_IDENTITY_FROM_FACTOR_EXECUTION	YES
G446-CAN-0908	ABSENT	1	CH+K+AIN+D_ADDR+S	NONE	IDENTITY_NEW_VISIBLE_RECIPE	NOT_IN_EXACT_CATALOG	FACTOR_GREEN_CROSS_PAGE	EXECUTE_KNOWN_FACTORS_GREEN	READ	NONE	NONE	AUTO_SAME_AS_OWNER_HEAD	AUTO	NONE	FOCUS:K<-AIN|PAIR:CH>K	NONE	NONE	S	AIN	YES	NO	KNOWN_FACTOR_COMPOSITION_GREEN	READ	NONE	YES
G446-CAN-0909	OBSERVED	2	CH+K+AIR	T0_EXACT_OBSERVED	IDENTITY_EXACT_OBSERVED	OBSERVED	FACTOR_GREEN_CROSS_PAGE	EXECUTE_KNOWN_FACTORS_GREEN	READ	NONE	NONE	AUTO_SAME_AS_OWNER_HEAD	AUTO	NONE	FOCUS:K<-AIR|PAIR:CH>K	NONE	NONE	K	NONE	YES	NO	EXACT_CATALOG	READ	SPLIT_EXACT_IDENTITY_FROM_FACTOR_EXECUTION	YES
G446-CAN-0910	OBSERVED	4	CH+K+AL	T0_EXACT_OBSERVED	IDENTITY_EXACT_OBSERVED	OBSERVED	FACTOR_GREEN_CROSS_PAGE	EXECUTE_KNOWN_FACTORS_GREEN	READ	NONE	NONE	AUTO_SAME_AS_OWNER_HEAD	AUTO	NONE	FOCUS:K<-AL|PAIR:CH>K	NONE	NONE	K	NONE	YES	NO	EXACT_CATALOG	READ	SPLIT_EXACT_IDENTITY_FROM_FACTOR_EXECUTION	YES
G446-CAN-0911	ABSENT	1	CH+K+AL+DY	NONE	IDENTITY_NEW_VISIBLE_RECIPE	NOT_IN_EXACT_CATALOG	FACTOR_GREEN_CROSS_PAGE	EXECUTE_KNOWN_FACTORS_GREEN	READ	NONE	NONE	AUTO_SAME_AS_OWNER_HEAD	AUTO	NONE	FOCUS:K<-AL|PAIR:CH>K|CLOSE:K	NONE	NONE	K	NONE	YES	NO	KNOWN_FACTOR_COMPOSITION_GREEN	READ	NONE	YES
G446-CAN-0912	OBSERVED	3	CH+K+AR	T0_EXACT_OBSERVED	IDENTITY_EXACT_OBSERVED	OBSERVED	FACTOR_GREEN_CROSS_PAGE	EXECUTE_KNOWN_FACTORS_GREEN	READ	NONE	NONE	AUTO_SAME_AS_OWNER_HEAD	AUTO	NONE	FOCUS:K<-AR|PAIR:CH>K	NONE	NONE	K	NONE	YES	NO	EXACT_CATALOG	READ	SPLIT_EXACT_IDENTITY_FROM_FACTOR_EXECUTION	YES
G446-CAN-0913	ABSENT	1	CH+K+CH+AIIN+K+OL+Y	NONE	IDENTITY_NEW_VISIBLE_RECIPE	NOT_IN_EXACT_CATALOG	FACTOR_GREEN_CROSS_PAGE	EXECUTE_KNOWN_FACTORS_GREEN	READ	NONE	NONE	AUTO_SAME_AS_OWNER_HEAD	AUTO	NONE	FOCUS:CH<-AIIN|FOCUS:K<-Y|PAIR:CH>K|PAIR:K>CH	NONE	NONE	K	Y	YES	NO	KNOWN_FACTOR_COMPOSITION_GREEN	READ	NONE	YES
G446-CAN-0914	ABSENT	1	CH+K+CH+AIN+K+OL+Y	NONE	IDENTITY_NEW_VISIBLE_RECIPE	NOT_IN_EXACT_CATALOG	FACTOR_GREEN_CROSS_PAGE	EXECUTE_KNOWN_FACTORS_GREEN	READ	NONE	NONE	AUTO_SAME_AS_OWNER_HEAD	AUTO	NONE	FOCUS:CH<-AIN|FOCUS:K<-Y|PAIR:CH>K|PAIR:K>CH	NONE	NONE	K	Y	YES	NO	KNOWN_FACTOR_COMPOSITION_GREEN	READ	NONE	YES
G446-CAN-0915	ABSENT	1	CH+K+CH+OR+K+OL+Y	NONE	IDENTITY_NEW_VISIBLE_RECIPE	NOT_IN_EXACT_CATALOG	FACTOR_GREEN_CROSS_PAGE	EXECUTE_KNOWN_FACTORS_GREEN	READ	NONE	NONE	AUTO_SAME_AS_OWNER_HEAD	AUTO	NONE	FOCUS:CH<-OR|FOCUS:K<-Y|PAIR:CH>K|PAIR:K>CH	NONE	NONE	K	Y	YES	NO	KNOWN_FACTOR_COMPOSITION_GREEN	READ	NONE	YES
G446-CAN-0916	ABSENT	1	CH+K+CH+Y	NONE	IDENTITY_NEW_VISIBLE_RECIPE	NOT_IN_EXACT_CATALOG	FACTOR_GREEN_CROSS_PAGE	EXECUTE_KNOWN_FACTORS_GREEN	READ	NONE	NONE	AUTO_SAME_AS_OWNER_HEAD	AUTO	NONE	FOCUS:CH<-Y|PAIR:CH>K|PAIR:K>CH	NONE	NONE	CH	Y	YES	NO	KNOWN_FACTOR_COMPOSITION_GREEN	READ	NONE	YES
G446-CAN-0917	ABSENT	1	CH+K+CH+Y+K+OL+AIIN	NONE	IDENTITY_NEW_VISIBLE_RECIPE	NOT_IN_EXACT_CATALOG	FACTOR_GREEN_CROSS_PAGE	EXECUTE_KNOWN_FACTORS_GREEN	READ	NONE	NONE	AUTO_SAME_AS_OWNER_HEAD	AUTO	NONE	FOCUS:CH<-Y|FOCUS:K<-AIIN|PAIR:CH>K|PAIR:K>CH	NONE	NONE	K	AIIN	YES	NO	KNOWN_FACTOR_COMPOSITION_GREEN	READ	NONE	YES
G446-CAN-0918	ABSENT	1	CH+K+CH+Y+K+OL+AIN	NONE	IDENTITY_NEW_VISIBLE_RECIPE	NOT_IN_EXACT_CATALOG	FACTOR_GREEN_CROSS_PAGE	EXECUTE_KNOWN_FACTORS_GREEN	READ	NONE	NONE	AUTO_SAME_AS_OWNER_HEAD	AUTO	NONE	FOCUS:CH<-Y|FOCUS:K<-AIN|PAIR:CH>K|PAIR:K>CH	NONE	NONE	K	AIN	YES	NO	KNOWN_FACTOR_COMPOSITION_GREEN	READ	NONE	YES
G446-CAN-0919	ABSENT	1	CH+K+CH+Y+K+OL+OR	NONE	IDENTITY_NEW_VISIBLE_RECIPE	NOT_IN_EXACT_CATALOG	FACTOR_GREEN_CROSS_PAGE	EXECUTE_KNOWN_FACTORS_GREEN	READ	NONE	NONE	AUTO_SAME_AS_OWNER_HEAD	AUTO	NONE	FOCUS:CH<-Y|FOCUS:K<-OR|PAIR:CH>K|PAIR:K>CH	NONE	NONE	K	OR	YES	NO	KNOWN_FACTOR_COMPOSITION_GREEN	READ	NONE	YES
G446-CAN-0920	ABSENT	1	CH+K+CH+Y+K+OT+Y	NONE	IDENTITY_NEW_VISIBLE_RECIPE	NOT_IN_EXACT_CATALOG	FACTOR_GREEN_CROSS_PAGE	EXECUTE_KNOWN_FACTORS_GREEN	READ	NONE	NONE	AUTO_SAME_AS_OWNER_HEAD	AUTO	NONE	FOCUS:CH<-Y|FOCUS:K<-Y|PAIR:CH>K|PAIR:K>CH	NONE	NONE	K	Y	YES	NO	KNOWN_FACTOR_COMPOSITION_GREEN	READ	NONE	YES
G446-CAN-0921	ABSENT	1	CH+K+CH+Y+OK+OL+Y	NONE	IDENTITY_NEW_VISIBLE_RECIPE	NOT_IN_EXACT_CATALOG	FACTOR_GREEN_CROSS_PAGE	EXECUTE_KNOWN_FACTORS_GREEN	READ	NONE	NONE	AUTO_SAME_AS_OWNER_HEAD	AUTO	NONE	FOCUS:CH<-Y|FOCUS:OK<-Y|PAIR:CH>K|PAIR:K>CH	NONE	NONE	OK	Y	YES	NO	KNOWN_FACTOR_COMPOSITION_GREEN	READ	NONE	YES
G446-CAN-0922	ABSENT	1	CH+K+CH+Y+P+OL+Y	NONE	IDENTITY_NEW_VISIBLE_RECIPE	NOT_IN_EXACT_CATALOG	FACTOR_GREEN_CROSS_PAGE	EXECUTE_KNOWN_FACTORS_GREEN	READ	NONE	NONE	AUTO_SAME_AS_OWNER_HEAD	AUTO	NONE	FOCUS:CH<-Y|FOCUS:P<-Y|PAIR:CH>K|PAIR:K>CH	NONE	NONE	P	Y	YES	NO	KNOWN_FACTOR_COMPOSITION_GREEN	READ	NONE	YES
G446-CAN-0923	ABSENT	1	CH+K+CHD+DY	NONE	IDENTITY_NEW_VISIBLE_RECIPE	NOT_IN_EXACT_CATALOG	FACTOR_GREEN_CROSS_PAGE	EXECUTE_KNOWN_FACTORS_GREEN	READ	NONE	NONE	AUTO_SAME_AS_OWNER_HEAD	AUTO	NONE	PAIR:CH>K|PAIR:K>CHD|CLOSE:CHD	NONE	NONE	CHD	NONE	YES	NO	KNOWN_FACTOR_COMPOSITION_GREEN	READ	NONE	YES
G446-CAN-0924	ABSENT	2	CH+K+E+AIIN	T4_NARROW_APPENDIX	IDENTITY_EXACT_NARROW_APPENDIX	NARROW_LOOKUP_ONLY	FACTOR_GREEN_CROSS_PAGE	EXECUTE_KNOWN_FACTORS_GREEN	READ	NONE	NONE	AUTO_SAME_AS_OWNER_HEAD	AUTO	NONE	FOCUS:K<-E|FOCUS:K<-AIIN|PAIR:CH>K	NONE	NONE	K	AIIN	YES	NO	EXACT_CATALOG	READ	SPLIT_EXACT_IDENTITY_FROM_FACTOR_EXECUTION	YES
G446-CAN-0925	ABSENT	2	CH+K+E+AIN	T4_NARROW_APPENDIX	IDENTITY_EXACT_NARROW_APPENDIX	NARROW_LOOKUP_ONLY	FACTOR_GREEN_CROSS_PAGE	EXECUTE_KNOWN_FACTORS_GREEN	READ	NONE	NONE	AUTO_SAME_AS_OWNER_HEAD	AUTO	NONE	FOCUS:K<-E|FOCUS:K<-AIN|PAIR:CH>K	NONE	NONE	K	AIN	YES	NO	EXACT_CATALOG	READ	SPLIT_EXACT_IDENTITY_FROM_FACTOR_EXECUTION	YES
G446-CAN-0926	ABSENT	1	CH+K+E+AL+Y	NONE	IDENTITY_NEW_VISIBLE_RECIPE	NOT_IN_EXACT_CATALOG	FACTOR_GREEN_CROSS_PAGE	EXECUTE_KNOWN_FACTORS_GREEN	READ	NONE	NONE	AUTO_SAME_AS_OWNER_HEAD	AUTO	NONE	FOCUS:K<-E|FOCUS:K<-AL|FOCUS:K<-Y|PAIR:CH>K	NONE	NONE	K	Y	YES	NO	KNOWN_FACTOR_COMPOSITION_GREEN	READ	NONE	YES
G446-CAN-0927	ABSENT	1	CH+K+E+DY	NONE	IDENTITY_NEW_VISIBLE_RECIPE	NOT_IN_EXACT_CATALOG	FACTOR_GREEN_CROSS_PAGE	EXECUTE_KNOWN_FACTORS_GREEN	READ	NONE	NONE	AUTO_SAME_AS_OWNER_HEAD	AUTO	NONE	FOCUS:K<-E|PAIR:CH>K|CLOSE:K	NONE	NONE	K	NONE	YES	NO	KNOWN_FACTOR_COMPOSITION_GREEN	READ	NONE	YES
G446-CAN-0928	ABSENT	1	CH+K+E+D_ADDR+AIIN	NONE	IDENTITY_NEW_VISIBLE_RECIPE	NOT_IN_EXACT_CATALOG	FACTOR_GREEN_CROSS_PAGE	EXECUTE_KNOWN_FACTORS_GREEN	READ	NONE	NONE	AUTO_SAME_AS_OWNER_HEAD	AUTO	NONE	FOCUS:K<-E|FOCUS:K<-AIIN|PAIR:CH>K	NONE	NONE	K	AIIN	YES	NO	KNOWN_FACTOR_COMPOSITION_GREEN	READ	NONE	YES
G446-CAN-0929	ABSENT	1	CH+K+E+D_ADDR+AIN	NONE	IDENTITY_NEW_VISIBLE_RECIPE	NOT_IN_EXACT_CATALOG	FACTOR_GREEN_CROSS_PAGE	EXECUTE_KNOWN_FACTORS_GREEN	READ	NONE	NONE	AUTO_SAME_AS_OWNER_HEAD	AUTO	NONE	FOCUS:K<-E|FOCUS:K<-AIN|PAIR:CH>K	NONE	NONE	K	AIN	YES	NO	KNOWN_FACTOR_COMPOSITION_GREEN	READ	NONE	YES
G446-CAN-0930	ABSENT	1	CH+K+E+D_ADDR+OR	NONE	IDENTITY_NEW_VISIBLE_RECIPE	NOT_IN_EXACT_CATALOG	FACTOR_GREEN_CROSS_PAGE	EXECUTE_KNOWN_FACTORS_GREEN	READ	NONE	NONE	AUTO_SAME_AS_OWNER_HEAD	AUTO	NONE	FOCUS:K<-E|FOCUS:K<-OR|PAIR:CH>K	NONE	NONE	K	OR	YES	NO	KNOWN_FACTOR_COMPOSITION_GREEN	READ	NONE	YES
G446-CAN-0931	ABSENT	1	CH+K+E+O+DY	NONE	IDENTITY_NEW_VISIBLE_RECIPE	NOT_IN_EXACT_CATALOG	FACTOR_GREEN_CROSS_PAGE	EXECUTE_KNOWN_FACTORS_GREEN	READ	NONE	NONE	AUTO_SAME_AS_OWNER_HEAD	AUTO	NONE	FOCUS:K<-E|PAIR:CH>K|CLOSE:K	NONE	NONE	K	NONE	YES	NO	KNOWN_FACTOR_COMPOSITION_GREEN	READ	NONE	YES
G446-CAN-0932	OBSERVED	1	CH+K+E+OR	T0_EXACT_OBSERVED	IDENTITY_EXACT_OBSERVED	OBSERVED	FACTOR_GREEN_CROSS_PAGE	EXECUTE_KNOWN_FACTORS_GREEN	READ	NONE	NONE	AUTO_SAME_AS_OWNER_HEAD	AUTO	NONE	FOCUS:K<-E|FOCUS:K<-OR|PAIR:CH>K	NONE	NONE	K	OR	YES	NO	EXACT_CATALOG	READ	SPLIT_EXACT_IDENTITY_FROM_FACTOR_EXECUTION	YES
G446-CAN-0933	ABSENT	1	CH+K+E+OT	NONE	IDENTITY_NEW_VISIBLE_RECIPE	NOT_IN_EXACT_CATALOG	FACTOR_GREEN_CROSS_PAGE	EXECUTE_KNOWN_FACTORS_GREEN	READ	NONE	NONE	AUTO_SAME_AS_OWNER_HEAD	AUTO	NONE	FOCUS:K<-E|PAIR:CH>K	NONE	NONE	K	NONE	YES	NO	KNOWN_FACTOR_COMPOSITION_GREEN	READ	NONE	YES
G446-CAN-0934	ABSENT	1	CH+K+E+S+AIIN	NONE	IDENTITY_NEW_VISIBLE_RECIPE	NOT_IN_EXACT_CATALOG	FACTOR_GREEN_CROSS_PAGE	EXECUTE_VISIBLE_SLOT_CHAIN_GREEN	READ	NONE	NONE	AUTO_SAME_AS_OWNER_HEAD	AUTO	2:K+E+S__DIRECT_K>S_REMAINS_RED	FOCUS:K<-E|FOCUS:S<-AIIN|PAIR:CH>K	NONE	NONE	S	AIIN	YES	NO	VISIBLE_SLOT_SEPARATED_CHAIN_GREEN	READ	NONE	YES
G446-CAN-0935	OBSERVED	2	CH+K+E+Y	T0_EXACT_OBSERVED	IDENTITY_EXACT_OBSERVED	OBSERVED	FACTOR_GREEN_CROSS_PAGE	EXECUTE_KNOWN_FACTORS_GREEN	READ	NONE	NONE	AUTO_SAME_AS_OWNER_HEAD	AUTO	NONE	FOCUS:K<-E|FOCUS:K<-Y|PAIR:CH>K	NONE	NONE	K	Y	YES	NO	EXACT_CATALOG	READ	SPLIT_EXACT_IDENTITY_FROM_FACTOR_EXECUTION	YES
G446-CAN-0936	ABSENT	1	CH+K+EE+AIIN	NONE	IDENTITY_NEW_VISIBLE_RECIPE	NOT_IN_EXACT_CATALOG	FACTOR_GREEN_CROSS_PAGE	EXECUTE_KNOWN_FACTORS_GREEN	READ	NONE	NONE	AUTO_SAME_AS_OWNER_HEAD	AUTO	NONE	FOCUS:K<-EE|FOCUS:K<-AIIN|PAIR:CH>K	NONE	NONE	K	AIIN	YES	NO	KNOWN_FACTOR_COMPOSITION_GREEN	READ	NONE	YES
G446-CAN-0937	ABSENT	1	CH+K+EE+AIN	NONE	IDENTITY_NEW_VISIBLE_RECIPE	NOT_IN_EXACT_CATALOG	FACTOR_GREEN_CROSS_PAGE	EXECUTE_KNOWN_FACTORS_GREEN	READ	NONE	NONE	AUTO_SAME_AS_OWNER_HEAD	AUTO	NONE	FOCUS:K<-EE|FOCUS:K<-AIN|PAIR:CH>K	NONE	NONE	K	AIN	YES	NO	KNOWN_FACTOR_COMPOSITION_GREEN	READ	NONE	YES
G446-CAN-0938	ABSENT	1	CH+K+EE+AIR	NONE	IDENTITY_NEW_VISIBLE_RECIPE	NOT_IN_EXACT_CATALOG	FACTOR_GREEN_CROSS_PAGE	EXECUTE_KNOWN_FACTORS_GREEN	READ	NONE	NONE	AUTO_SAME_AS_OWNER_HEAD	AUTO	NONE	FOCUS:K<-EE|FOCUS:K<-AIR|PAIR:CH>K	NONE	NONE	K	NONE	YES	NO	KNOWN_FACTOR_COMPOSITION_GREEN	READ	NONE	YES
G446-CAN-0939	ABSENT	1	CH+K+EE+AR	NONE	IDENTITY_NEW_VISIBLE_RECIPE	NOT_IN_EXACT_CATALOG	FACTOR_GREEN_CROSS_PAGE	EXECUTE_KNOWN_FACTORS_GREEN	READ	NONE	NONE	AUTO_SAME_AS_OWNER_HEAD	AUTO	NONE	FOCUS:K<-EE|FOCUS:K<-AR|PAIR:CH>K	NONE	NONE	K	NONE	YES	NO	KNOWN_FACTOR_COMPOSITION_GREEN	READ	NONE	YES
G446-CAN-0940	ABSENT	1	CH+K+EE+K+AIN	NONE	IDENTITY_NEW_VISIBLE_RECIPE	NOT_IN_EXACT_CATALOG	FACTOR_GREEN_CROSS_PAGE	EXECUTE_VISIBLE_SLOT_CHAIN_GREEN	READ	NONE	NONE	AUTO_SAME_AS_OWNER_HEAD	AUTO	2:K+EE+K__DIRECT_K>K_REMAINS_RED	FOCUS:K<-EE|FOCUS:K<-AIN|PAIR:CH>K	NONE	NONE	K	AIN	YES	NO	VISIBLE_SLOT_SEPARATED_CHAIN_GREEN	READ	NONE	YES
G446-CAN-0941	ABSENT	1	CH+K+EE+K+OR	NONE	IDENTITY_NEW_VISIBLE_RECIPE	NOT_IN_EXACT_CATALOG	FACTOR_GREEN_CROSS_PAGE	EXECUTE_VISIBLE_SLOT_CHAIN_GREEN	READ	NONE	NONE	AUTO_SAME_AS_OWNER_HEAD	AUTO	2:K+EE+K__DIRECT_K>K_REMAINS_RED	FOCUS:K<-EE|FOCUS:K<-OR|PAIR:CH>K	NONE	NONE	K	OR	YES	NO	VISIBLE_SLOT_SEPARATED_CHAIN_GREEN	READ	NONE	YES
G446-CAN-0942	ABSENT	1	CH+K+EE+K+Y	NONE	IDENTITY_NEW_VISIBLE_RECIPE	NOT_IN_EXACT_CATALOG	FACTOR_GREEN_CROSS_PAGE	EXECUTE_VISIBLE_SLOT_CHAIN_GREEN	READ	NONE	NONE	AUTO_SAME_AS_OWNER_HEAD	AUTO	2:K+EE+K__DIRECT_K>K_REMAINS_RED	FOCUS:K<-EE|FOCUS:K<-Y|PAIR:CH>K	NONE	NONE	K	Y	YES	NO	VISIBLE_SLOT_SEPARATED_CHAIN_GREEN	READ	NONE	YES
G446-CAN-0943	ABSENT	1	CH+K+EE+L	NONE	IDENTITY_NEW_VISIBLE_RECIPE	NOT_IN_EXACT_CATALOG	FACTOR_GREEN_CROSS_PAGE	EXECUTE_KNOWN_FACTORS_GREEN	READ	NONE	NONE	AUTO_SAME_AS_OWNER_HEAD	AUTO	NONE	FOCUS:K<-EE|FOCUS:K<-L|PAIR:CH>K	NONE	NONE	K	NONE	YES	NO	KNOWN_FACTOR_COMPOSITION_GREEN	READ	NONE	YES
G446-CAN-0944	ABSENT	1	CH+K+EE+OK+AIIN	NONE	IDENTITY_NEW_VISIBLE_RECIPE	NOT_IN_EXACT_CATALOG	FACTOR_GREEN_CROSS_PAGE	EXECUTE_KNOWN_FACTORS_GREEN	READ	NONE	NONE	AUTO_SAME_AS_OWNER_HEAD	AUTO	NONE	FOCUS:K<-EE|FOCUS:OK<-AIIN|PAIR:CH>K	NONE	NONE	OK	AIIN	YES	NO	KNOWN_FACTOR_COMPOSITION_GREEN	READ	NONE	YES
G446-CAN-0945	ABSENT	1	CH+K+EE+OR	NONE	IDENTITY_NEW_VISIBLE_RECIPE	NOT_IN_EXACT_CATALOG	FACTOR_GREEN_CROSS_PAGE	EXECUTE_KNOWN_FACTORS_GREEN	READ	NONE	NONE	AUTO_SAME_AS_OWNER_HEAD	AUTO	NONE	FOCUS:K<-EE|FOCUS:K<-OR|PAIR:CH>K	NONE	NONE	K	OR	YES	NO	KNOWN_FACTOR_COMPOSITION_GREEN	READ	NONE	YES
G446-CAN-0946	ABSENT	1	CH+K+EE+P+AIIN	NONE	IDENTITY_NEW_VISIBLE_RECIPE	NOT_IN_EXACT_CATALOG	FACTOR_GREEN_CROSS_PAGE	EXECUTE_VISIBLE_SLOT_CHAIN_GREEN	READ	NONE	NONE	AUTO_SAME_AS_OWNER_HEAD	AUTO	2:K+EE+P__DIRECT_K>P_REMAINS_RED	FOCUS:K<-EE|FOCUS:P<-AIIN|PAIR:CH>K	NONE	NONE	P	AIIN	YES	NO	VISIBLE_SLOT_SEPARATED_CHAIN_GREEN	READ	NONE	YES
G446-CAN-0947	ABSENT	1	CH+K+EEE+D_ADDR+OL	NONE	IDENTITY_NEW_VISIBLE_RECIPE	NOT_IN_EXACT_CATALOG	FACTOR_GREEN_CROSS_PAGE	EXECUTE_KNOWN_FACTORS_GREEN	READ	NONE	NONE	AUTO_SAME_AS_OWNER_HEAD	AUTO	NONE	FOCUS:K<-EEE|PAIR:CH>K	NONE	NONE	K	NONE	YES	NO	KNOWN_FACTOR_COMPOSITION_GREEN	READ	NONE	YES
G446-CAN-0948	ABSENT	3	CH+K+L	T2_FUTURE_STRONG	IDENTITY_EXACT_FUTURE_STRONG	PREDICTED_STRONG	FACTOR_GREEN_CROSS_PAGE	EXECUTE_KNOWN_FACTORS_GREEN	READ	NONE	NONE	AUTO_SAME_AS_OWNER_HEAD	AUTO	NONE	FOCUS:K<-L|PAIR:CH>K	NONE	NONE	K	NONE	YES	NO	EXACT_CATALOG	READ	SPLIT_EXACT_IDENTITY_FROM_FACTOR_EXECUTION	YES
G446-CAN-0949	OBSERVED	1	CH+K+O	T0_EXACT_OBSERVED	IDENTITY_EXACT_OBSERVED	OBSERVED	FACTOR_GREEN_CROSS_PAGE	EXECUTE_KNOWN_FACTORS_GREEN	READ	NONE	NONE	AUTO_SAME_AS_OWNER_HEAD	AUTO	NONE	PAIR:CH>K	NONE	NONE	K	NONE	YES	NO	EXACT_CATALOG	READ	SPLIT_EXACT_IDENTITY_FROM_FACTOR_EXECUTION	YES
G446-CAN-0950	ABSENT	1	CH+K+O+AIIN	NONE	IDENTITY_NEW_VISIBLE_RECIPE	NOT_IN_EXACT_CATALOG	FACTOR_GREEN_CROSS_PAGE	EXECUTE_KNOWN_FACTORS_GREEN	READ	NONE	NONE	AUTO_SAME_AS_OWNER_HEAD	AUTO	NONE	FOCUS:K<-AIIN|PAIR:CH>K	NONE	NONE	K	AIIN	YES	NO	KNOWN_FACTOR_COMPOSITION_GREEN	READ	NONE	YES
G446-CAN-0951	ABSENT	1	CH+K+O+AIN	NONE	IDENTITY_NEW_VISIBLE_RECIPE	NOT_IN_EXACT_CATALOG	FACTOR_GREEN_CROSS_PAGE	EXECUTE_KNOWN_FACTORS_GREEN	READ	NONE	NONE	AUTO_SAME_AS_OWNER_HEAD	AUTO	NONE	FOCUS:K<-AIN|PAIR:CH>K	NONE	NONE	K	AIN	YES	NO	KNOWN_FACTOR_COMPOSITION_GREEN	READ	NONE	YES
G446-CAN-0952	ABSENT	1	CH+K+O+D_ADDR+AIIN	NONE	IDENTITY_NEW_VISIBLE_RECIPE	NOT_IN_EXACT_CATALOG	FACTOR_GREEN_CROSS_PAGE	EXECUTE_KNOWN_FACTORS_GREEN	READ	NONE	NONE	AUTO_SAME_AS_OWNER_HEAD	AUTO	NONE	FOCUS:K<-AIIN|PAIR:CH>K	NONE	NONE	K	AIIN	YES	NO	KNOWN_FACTOR_COMPOSITION_GREEN	READ	NONE	YES
G446-CAN-0953	ABSENT	1	CH+K+O+D_ADDR+AIIN+L+S	NONE	IDENTITY_NEW_VISIBLE_RECIPE	NOT_IN_EXACT_CATALOG	FACTOR_GREEN_CROSS_PAGE	EXECUTE_KNOWN_FACTORS_GREEN	READ	NONE	NONE	AUTO_SAME_AS_OWNER_HEAD	AUTO	NONE	FOCUS:S<-AIIN|FOCUS:S<-L|PAIR:CH>K	NONE	NONE	S	AIIN	YES	NO	KNOWN_FACTOR_COMPOSITION_GREEN	READ	NONE	YES
