route_id	candidate_recipe	source_neighbor_recipe	register	source_observed_in_register	changed_atom_position	source_atom	source_local_value_de	target_atom	target_local_value_de	source_local_trace	target_local_trace	local_trace_delta_count	source_local_phrase_de	target_local_phrase_de	local_phrase_changed	target_matches_gdt431	decision
NR043	CH+E+O+AIR	CH+E+O+L	PHARMA	YES	4	L	GEFÄSSVERBINDUNG	AIR	TRANSFERBAHN	1:ACTION_HEAD=DROGENPOSTEN NEHMEN | 2:GRADE=GRAD I | 3:FORMAL_CONTROL=AUSFÜHRUNG | 4:RELATION=GEFÄSSVERBINDUNG	1:ACTION_HEAD=DROGENPOSTEN NEHMEN | 2:GRADE=GRAD I | 3:FORMAL_CONTROL=AUSFÜHRUNG | 4:RELATION=TRANSFERBAHN	1	Nimm über die Gefäßverbindung auf Grad I als Ausführung.	Nimm entlang der Transferbahn auf Grad I als Ausführung.	YES	YES	LOCAL_CONTRAST_VISIBLE
NR044	CH+K+L	CH+K+AIR	SOURCE_SECTION_T	NO__COUNTERFACTUAL_REGISTER_EXPANSION	3	AIR	LESEBAHN	L	EINTRAGSVERBINDUNG	1:ACTION_HEAD=ENTNEHMEN | 2:ACTION_HEAD=ZUORDNEN | 3:RELATION=LESEBAHN	1:ACTION_HEAD=ENTNEHMEN | 2:ACTION_HEAD=ZUORDNEN | 3:RELATION=EINTRAGSVERBINDUNG	1	Entnimm; ordne entlang der Lesebahn zu.	Entnimm; ordne über die Eintragsverbindung zu.	YES	YES	LOCAL_CONTRAST_VISIBLE
NR044	CH+K+L	CH+K+AIR	HERBAL	NO__COUNTERFACTUAL_REGISTER_EXPANSION	3	AIR	VERARBEITUNGSBAHN	L	VERBINDUNG IM PFLANZENARTIKEL	1:ACTION_HEAD=PFLANZENTEIL NEHMEN | 2:ACTION_HEAD=MATERIAL ZUGEBEN | 3:RELATION=VERARBEITUNGSBAHN	1:ACTION_HEAD=PFLANZENTEIL NEHMEN | 2:ACTION_HEAD=MATERIAL ZUGEBEN | 3:RELATION=VERBINDUNG IM PFLANZENARTIKEL	1	Nimm; gib entlang der Verarbeitungsbahn zu.	Nimm; gib über die Verbindung im Pflanzenartikel zu.	YES	YES	LOCAL_CONTRAST_VISIBLE
NR044	CH+K+L	CH+K+AIR	BIOLOGICAL	YES	3	AIR	STATIONSBAHN	L	SICHTBARE VERBINDUNG	1:ACTION_HEAD=POSTEN ENTNEHMEN | 2:ACTION_HEAD=POSTEN ZUFÜHREN | 3:RELATION=STATIONSBAHN	1:ACTION_HEAD=POSTEN ENTNEHMEN | 2:ACTION_HEAD=POSTEN ZUFÜHREN | 3:RELATION=SICHTBARE VERBINDUNG	1	Entnimm; führe entlang der Stationsbahn zu.	Entnimm; führe über die sichtbare Verbindung zu.	YES	YES	LOCAL_CONTRAST_VISIBLE
NR044	CH+K+L	CH+K+AIR	CELESTIAL	NO__COUNTERFACTUAL_REGISTER_EXPANSION	3	AIR	RINGBAHN	L	RINGVERBINDUNG	1:ACTION_HEAD=POSITION AUFNEHMEN | 2:ACTION_HEAD=WERT ZUORDNEN | 3:RELATION=RINGBAHN	1:ACTION_HEAD=POSITION AUFNEHMEN | 2:ACTION_HEAD=WERT ZUORDNEN | 3:RELATION=RINGVERBINDUNG	1	Nimm auf; ordne entlang der Ringbahn zu.	Nimm auf; ordne über die Ringverbindung zu.	YES	YES	LOCAL_CONTRAST_VISIBLE
NR044	CH+K+L	CH+K+AIR	PHARMA	NO__COUNTERFACTUAL_REGISTER_EXPANSION	3	AIR	TRANSFERBAHN	L	GEFÄSSVERBINDUNG	1:ACTION_HEAD=DROGENPOSTEN NEHMEN | 2:ACTION_HEAD=ZUTAT ZUGEBEN | 3:RELATION=TRANSFERBAHN	1:ACTION_HEAD=DROGENPOSTEN NEHMEN | 2:ACTION_HEAD=ZUTAT ZUGEBEN | 3:RELATION=GEFÄSSVERBINDUNG	1	Nimm; gib entlang der Transferbahn zu.	Nimm; gib über die Gefäßverbindung zu.	YES	YES	LOCAL_CONTRAST_VISIBLE
NR045	CH+K+L	CH+K+AL	SOURCE_SECTION_T	NO__COUNTERFACTUAL_REGISTER_EXPANSION	3	AL	ZIELSPALTE	L	EINTRAGSVERBINDUNG	1:ACTION_HEAD=ENTNEHMEN | 2:ACTION_HEAD=ZUORDNEN | 3:RELATION=ZIELSPALTE	1:ACTION_HEAD=ENTNEHMEN | 2:ACTION_HEAD=ZUORDNEN | 3:RELATION=EINTRAGSVERBINDUNG	1	Entnimm; ordne an der Zielspalte zu.	Entnimm; ordne über die Eintragsverbindung zu.	YES	YES	LOCAL_CONTRAST_VISIBLE
NR045	CH+K+L	CH+K+AL	HERBAL	NO__COUNTERFACTUAL_REGISTER_EXPANSION	3	AL	ZIELSTELLE	L	VERBINDUNG IM PFLANZENARTIKEL	1:ACTION_HEAD=PFLANZENTEIL NEHMEN | 2:ACTION_HEAD=MATERIAL ZUGEBEN | 3:RELATION=ZIELSTELLE	1:ACTION_HEAD=PFLANZENTEIL NEHMEN | 2:ACTION_HEAD=MATERIAL ZUGEBEN | 3:RELATION=VERBINDUNG IM PFLANZENARTIKEL	1	Nimm; gib an der Zielstelle zu.	Nimm; gib über die Verbindung im Pflanzenartikel zu.	YES	YES	LOCAL_CONTRAST_VISIBLE
NR045	CH+K+L	CH+K+AL	BIOLOGICAL	YES	3	AL	ZIELSTATION	L	SICHTBARE VERBINDUNG	1:ACTION_HEAD=POSTEN ENTNEHMEN | 2:ACTION_HEAD=POSTEN ZUFÜHREN | 3:RELATION=ZIELSTATION	1:ACTION_HEAD=POSTEN ENTNEHMEN | 2:ACTION_HEAD=POSTEN ZUFÜHREN | 3:RELATION=SICHTBARE VERBINDUNG	1	Entnimm; führe an der Zielstation zu.	Entnimm; führe über die sichtbare Verbindung zu.	YES	YES	LOCAL_CONTRAST_VISIBLE
NR045	CH+K+L	CH+K+AL	CELESTIAL	YES	3	AL	ZIELPOSITION	L	RINGVERBINDUNG	1:ACTION_HEAD=POSITION AUFNEHMEN | 2:ACTION_HEAD=WERT ZUORDNEN | 3:RELATION=ZIELPOSITION	1:ACTION_HEAD=POSITION AUFNEHMEN | 2:ACTION_HEAD=WERT ZUORDNEN | 3:RELATION=RINGVERBINDUNG	1	Nimm auf; ordne an der Zielposition zu.	Nimm auf; ordne über die Ringverbindung zu.	YES	YES	LOCAL_CONTRAST_VISIBLE
NR045	CH+K+L	CH+K+AL	PHARMA	NO__COUNTERFACTUAL_REGISTER_EXPANSION	3	AL	ZIELGEFÄSS	L	GEFÄSSVERBINDUNG	1:ACTION_HEAD=DROGENPOSTEN NEHMEN | 2:ACTION_HEAD=ZUTAT ZUGEBEN | 3:RELATION=ZIELGEFÄSS	1:ACTION_HEAD=DROGENPOSTEN NEHMEN | 2:ACTION_HEAD=ZUTAT ZUGEBEN | 3:RELATION=GEFÄSSVERBINDUNG	1	Nimm; gib am Zielgefäß zu.	Nimm; gib über die Gefäßverbindung zu.	YES	YES	LOCAL_CONTRAST_VISIBLE
NR046	CH+K+L	CH+K+AR	SOURCE_SECTION_T	YES	3	AR	AUSGANGSZEILE	L	EINTRAGSVERBINDUNG	1:ACTION_HEAD=ENTNEHMEN | 2:ACTION_HEAD=ZUORDNEN | 3:RELATION=AUSGANGSZEILE	1:ACTION_HEAD=ENTNEHMEN | 2:ACTION_HEAD=ZUORDNEN | 3:RELATION=EINTRAGSVERBINDUNG	1	Entnimm; ordne von der Ausgangszeile zu.	Entnimm; ordne über die Eintragsverbindung zu.	YES	YES	LOCAL_CONTRAST_VISIBLE
NR046	CH+K+L	CH+K+AR	HERBAL	NO__COUNTERFACTUAL_REGISTER_EXPANSION	3	AR	AUSGANGSMATERIAL	L	VERBINDUNG IM PFLANZENARTIKEL	1:ACTION_HEAD=PFLANZENTEIL NEHMEN | 2:ACTION_HEAD=MATERIAL ZUGEBEN | 3:RELATION=AUSGANGSMATERIAL	1:ACTION_HEAD=PFLANZENTEIL NEHMEN | 2:ACTION_HEAD=MATERIAL ZUGEBEN | 3:RELATION=VERBINDUNG IM PFLANZENARTIKEL	1	Nimm; gib vom Ausgangsmaterial zu.	Nimm; gib über die Verbindung im Pflanzenartikel zu.	YES	YES	LOCAL_CONTRAST_VISIBLE
NR046	CH+K+L	CH+K+AR	BIOLOGICAL	YES	3	AR	AUSGANGSSTATION	L	SICHTBARE VERBINDUNG	1:ACTION_HEAD=POSTEN ENTNEHMEN | 2:ACTION_HEAD=POSTEN ZUFÜHREN | 3:RELATION=AUSGANGSSTATION	1:ACTION_HEAD=POSTEN ENTNEHMEN | 2:ACTION_HEAD=POSTEN ZUFÜHREN | 3:RELATION=SICHTBARE VERBINDUNG	1	Entnimm; führe von der Ausgangsstation zu.	Entnimm; führe über die sichtbare Verbindung zu.	YES	YES	LOCAL_CONTRAST_VISIBLE
NR046	CH+K+L	CH+K+AR	CELESTIAL	YES	3	AR	AUSGANGSPOSITION	L	RINGVERBINDUNG	1:ACTION_HEAD=POSITION AUFNEHMEN | 2:ACTION_HEAD=WERT ZUORDNEN | 3:RELATION=AUSGANGSPOSITION	1:ACTION_HEAD=POSITION AUFNEHMEN | 2:ACTION_HEAD=WERT ZUORDNEN | 3:RELATION=RINGVERBINDUNG	1	Nimm auf; ordne von der Ausgangsposition zu.	Nimm auf; ordne über die Ringverbindung zu.	YES	YES	LOCAL_CONTRAST_VISIBLE
NR046	CH+K+L	CH+K+AR	PHARMA	NO__COUNTERFACTUAL_REGISTER_EXPANSION	3	AR	AUSGANGSGEFÄSS	L	GEFÄSSVERBINDUNG	1:ACTION_HEAD=DROGENPOSTEN NEHMEN | 2:ACTION_HEAD=ZUTAT ZUGEBEN | 3:RELATION=AUSGANGSGEFÄSS	1:ACTION_HEAD=DROGENPOSTEN NEHMEN | 2:ACTION_HEAD=ZUTAT ZUGEBEN | 3:RELATION=GEFÄSSVERBINDUNG	1	Nimm; gib vom Ausgangsgefäß zu.	Nimm; gib über die Gefäßverbindung zu.	YES	YES	LOCAL_CONTRAST_VISIBLE
NR047	CH+O+D_ADDR+OR	CH+O+D_ADDR+AIIN	SOURCE_SECTION_T	YES	4	AIIN	KENNWERT	OR	EINTRAGSEINHEIT	1:ACTION_HEAD=ENTNEHMEN | 2:FORMAL_CONTROL=AUSFÜHRUNG | 3:LOCAL_OR_CLASS_SIGN=HIER | 4:ARGUMENT=KENNWERT	1:ACTION_HEAD=ENTNEHMEN | 2:FORMAL_CONTROL=AUSFÜHRUNG | 3:LOCAL_OR_CLASS_SIGN=HIER | 4:ARGUMENT=EINTRAGSEINHEIT	1	Entnimm den Kennwert als Ausführung hier.	Entnimm die Eintragseinheit als Ausführung hier.	YES	YES	LOCAL_CONTRAST_VISIBLE
NR047	CH+O+D_ADDR+OR	CH+O+D_ADDR+AIIN	HERBAL	YES	4	AIIN	ARBEITSWERT	OR	ARBEITSEINHEIT	1:ACTION_HEAD=PFLANZENTEIL NEHMEN | 2:FORMAL_CONTROL=AUSFÜHRUNG | 3:LOCAL_OR_CLASS_SIGN=HIER | 4:ARGUMENT=ARBEITSWERT	1:ACTION_HEAD=PFLANZENTEIL NEHMEN | 2:FORMAL_CONTROL=AUSFÜHRUNG | 3:LOCAL_OR_CLASS_SIGN=HIER | 4:ARGUMENT=ARBEITSEINHEIT	1	Nimm den Arbeitswert als Ausführung hier.	Nimm die Arbeitseinheit als Ausführung hier.	YES	YES	LOCAL_CONTRAST_VISIBLE
NR047	CH+O+D_ADDR+OR	CH+O+D_ADDR+AIIN	BIOLOGICAL	YES	4	AIIN	STATIONSWERT	OR	STATIONSEINHEIT	1:ACTION_HEAD=POSTEN ENTNEHMEN | 2:FORMAL_CONTROL=AUSFÜHRUNG | 3:LOCAL_OR_CLASS_SIGN=HIER | 4:ARGUMENT=STATIONSWERT	1:ACTION_HEAD=POSTEN ENTNEHMEN | 2:FORMAL_CONTROL=AUSFÜHRUNG | 3:LOCAL_OR_CLASS_SIGN=HIER | 4:ARGUMENT=STATIONSEINHEIT	1	Entnimm den Stationswert als Ausführung hier.	Entnimm die Stationseinheit als Ausführung hier.	YES	YES	LOCAL_CONTRAST_VISIBLE
NR047	CH+O+D_ADDR+OR	CH+O+D_ADDR+AIIN	CELESTIAL	NO__COUNTERFACTUAL_REGISTER_EXPANSION	4	AIIN	POSITIONSWERT	OR	POSITIONSEINHEIT	1:ACTION_HEAD=POSITION AUFNEHMEN | 2:FORMAL_CONTROL=AUSFÜHRUNG | 3:LOCAL_OR_CLASS_SIGN=HIER | 4:ARGUMENT=POSITIONSWERT	1:ACTION_HEAD=POSITION AUFNEHMEN | 2:FORMAL_CONTROL=AUSFÜHRUNG | 3:LOCAL_OR_CLASS_SIGN=HIER | 4:ARGUMENT=POSITIONSEINHEIT	1	Nimm den Positionswert auf als Ausführung hier.	Nimm die Positionseinheit auf als Ausführung hier.	YES	YES	LOCAL_CONTRAST_VISIBLE
NR047	CH+O+D_ADDR+OR	CH+O+D_ADDR+AIIN	PHARMA	YES	4	AIIN	MENGENWERT	OR	ANSATZEINHEIT	1:ACTION_HEAD=DROGENPOSTEN NEHMEN | 2:FORMAL_CONTROL=AUSFÜHRUNG | 3:LOCAL_OR_CLASS_SIGN=HIER | 4:ARGUMENT=MENGENWERT	1:ACTION_HEAD=DROGENPOSTEN NEHMEN | 2:FORMAL_CONTROL=AUSFÜHRUNG | 3:LOCAL_OR_CLASS_SIGN=HIER | 4:ARGUMENT=ANSATZEINHEIT	1	Nimm den Mengenwert als Ausführung hier.	Nimm die Ansatzeinheit als Ausführung hier.	YES	YES	LOCAL_CONTRAST_VISIBLE
NR048	CH+O+D_ADDR+OR	CH+O+D_ADDR+AIN	SOURCE_SECTION_T	YES	4	AIN	TEILWERT	OR	EINTRAGSEINHEIT	1:ACTION_HEAD=ENTNEHMEN | 2:FORMAL_CONTROL=AUSFÜHRUNG | 3:LOCAL_OR_CLASS_SIGN=HIER | 4:ARGUMENT=TEILWERT	1:ACTION_HEAD=ENTNEHMEN | 2:FORMAL_CONTROL=AUSFÜHRUNG | 3:LOCAL_OR_CLASS_SIGN=HIER | 4:ARGUMENT=EINTRAGSEINHEIT	1	Entnimm den Teilwert als Ausführung hier.	Entnimm die Eintragseinheit als Ausführung hier.	YES	YES	LOCAL_CONTRAST_VISIBLE
NR048	CH+O+D_ADDR+OR	CH+O+D_ADDR+AIN	HERBAL	NO__COUNTERFACTUAL_REGISTER_EXPANSION	4	AIN	MATERIALANTEIL	OR	ARBEITSEINHEIT	1:ACTION_HEAD=PFLANZENTEIL NEHMEN | 2:FORMAL_CONTROL=AUSFÜHRUNG | 3:LOCAL_OR_CLASS_SIGN=HIER | 4:ARGUMENT=MATERIALANTEIL	1:ACTION_HEAD=PFLANZENTEIL NEHMEN | 2:FORMAL_CONTROL=AUSFÜHRUNG | 3:LOCAL_OR_CLASS_SIGN=HIER | 4:ARGUMENT=ARBEITSEINHEIT	1	Nimm den Materialanteil als Ausführung hier.	Nimm die Arbeitseinheit als Ausführung hier.	YES	YES	LOCAL_CONTRAST_VISIBLE
NR048	CH+O+D_ADDR+OR	CH+O+D_ADDR+AIN	BIOLOGICAL	NO__COUNTERFACTUAL_REGISTER_EXPANSION	4	AIN	STATIONSANTEIL	OR	STATIONSEINHEIT	1:ACTION_HEAD=POSTEN ENTNEHMEN | 2:FORMAL_CONTROL=AUSFÜHRUNG | 3:LOCAL_OR_CLASS_SIGN=HIER | 4:ARGUMENT=STATIONSANTEIL	1:ACTION_HEAD=POSTEN ENTNEHMEN | 2:FORMAL_CONTROL=AUSFÜHRUNG | 3:LOCAL_OR_CLASS_SIGN=HIER | 4:ARGUMENT=STATIONSEINHEIT	1	Entnimm den Stationsanteil als Ausführung hier.	Entnimm die Stationseinheit als Ausführung hier.	YES	YES	LOCAL_CONTRAST_VISIBLE
NR048	CH+O+D_ADDR+OR	CH+O+D_ADDR+AIN	CELESTIAL	NO__COUNTERFACTUAL_REGISTER_EXPANSION	4	AIN	SEKTORANTEIL	OR	POSITIONSEINHEIT	1:ACTION_HEAD=POSITION AUFNEHMEN | 2:FORMAL_CONTROL=AUSFÜHRUNG | 3:LOCAL_OR_CLASS_SIGN=HIER | 4:ARGUMENT=SEKTORANTEIL	1:ACTION_HEAD=POSITION AUFNEHMEN | 2:FORMAL_CONTROL=AUSFÜHRUNG | 3:LOCAL_OR_CLASS_SIGN=HIER | 4:ARGUMENT=POSITIONSEINHEIT	1	Nimm den Sektoranteil auf als Ausführung hier.	Nimm die Positionseinheit auf als Ausführung hier.	YES	YES	LOCAL_CONTRAST_VISIBLE
NR048	CH+O+D_ADDR+OR	CH+O+D_ADDR+AIN	PHARMA	NO__COUNTERFACTUAL_REGISTER_EXPANSION	4	AIN	DROGENANTEIL	OR	ANSATZEINHEIT	1:ACTION_HEAD=DROGENPOSTEN NEHMEN | 2:FORMAL_CONTROL=AUSFÜHRUNG | 3:LOCAL_OR_CLASS_SIGN=HIER | 4:ARGUMENT=DROGENANTEIL	1:ACTION_HEAD=DROGENPOSTEN NEHMEN | 2:FORMAL_CONTROL=AUSFÜHRUNG | 3:LOCAL_OR_CLASS_SIGN=HIER | 4:ARGUMENT=ANSATZEINHEIT	1	Nimm den Drogenanteil als Ausführung hier.	Nimm die Ansatzeinheit als Ausführung hier.	YES	YES	LOCAL_CONTRAST_VISIBLE
NR049	CH+O+D_ADDR+OR	CH+O+D_ADDR+Y	SOURCE_SECTION_T	NO__COUNTERFACTUAL_REGISTER_EXPANSION	4	Y	LAUFENDER EINTRAG	OR	EINTRAGSEINHEIT	1:ACTION_HEAD=ENTNEHMEN | 2:FORMAL_CONTROL=AUSFÜHRUNG | 3:LOCAL_OR_CLASS_SIGN=HIER | 4:ARGUMENT=LAUFENDER EINTRAG	1:ACTION_HEAD=ENTNEHMEN | 2:FORMAL_CONTROL=AUSFÜHRUNG | 3:LOCAL_OR_CLASS_SIGN=HIER | 4:ARGUMENT=EINTRAGSEINHEIT	1	Entnimm den laufenden Eintrag als Ausführung hier.	Entnimm die Eintragseinheit als Ausführung hier.	YES	YES	LOCAL_CONTRAST_VISIBLE
NR049	CH+O+D_ADDR+OR	CH+O+D_ADDR+Y	HERBAL	YES	4	Y	PFLANZENPOSTEN	OR	ARBEITSEINHEIT	1:ACTION_HEAD=PFLANZENTEIL NEHMEN | 2:FORMAL_CONTROL=AUSFÜHRUNG | 3:LOCAL_OR_CLASS_SIGN=HIER | 4:ARGUMENT=PFLANZENPOSTEN	1:ACTION_HEAD=PFLANZENTEIL NEHMEN | 2:FORMAL_CONTROL=AUSFÜHRUNG | 3:LOCAL_OR_CLASS_SIGN=HIER | 4:ARGUMENT=ARBEITSEINHEIT	1	Nimm den Pflanzenposten als Ausführung hier.	Nimm die Arbeitseinheit als Ausführung hier.	YES	YES	LOCAL_CONTRAST_VISIBLE
NR049	CH+O+D_ADDR+OR	CH+O+D_ADDR+Y	BIOLOGICAL	NO__COUNTERFACTUAL_REGISTER_EXPANSION	4	Y	STATIONSPOSTEN	OR	STATIONSEINHEIT	1:ACTION_HEAD=POSTEN ENTNEHMEN | 2:FORMAL_CONTROL=AUSFÜHRUNG | 3:LOCAL_OR_CLASS_SIGN=HIER | 4:ARGUMENT=STATIONSPOSTEN	1:ACTION_HEAD=POSTEN ENTNEHMEN | 2:FORMAL_CONTROL=AUSFÜHRUNG | 3:LOCAL_OR_CLASS_SIGN=HIER | 4:ARGUMENT=STATIONSEINHEIT	1	Entnimm den Stationsposten als Ausführung hier.	Entnimm die Stationseinheit als Ausführung hier.	YES	YES	LOCAL_CONTRAST_VISIBLE
NR049	CH+O+D_ADDR+OR	CH+O+D_ADDR+Y	CELESTIAL	NO__COUNTERFACTUAL_REGISTER_EXPANSION	4	Y	POSITIONSPOSTEN	OR	POSITIONSEINHEIT	1:ACTION_HEAD=POSITION AUFNEHMEN | 2:FORMAL_CONTROL=AUSFÜHRUNG | 3:LOCAL_OR_CLASS_SIGN=HIER | 4:ARGUMENT=POSITIONSPOSTEN	1:ACTION_HEAD=POSITION AUFNEHMEN | 2:FORMAL_CONTROL=AUSFÜHRUNG | 3:LOCAL_OR_CLASS_SIGN=HIER | 4:ARGUMENT=POSITIONSEINHEIT	1	Nimm den Positionsposten auf als Ausführung hier.	Nimm die Positionseinheit auf als Ausführung hier.	YES	YES	LOCAL_CONTRAST_VISIBLE
NR049	CH+O+D_ADDR+OR	CH+O+D_ADDR+Y	PHARMA	YES	4	Y	DROGENPOSTEN	OR	ANSATZEINHEIT	1:ACTION_HEAD=DROGENPOSTEN NEHMEN | 2:FORMAL_CONTROL=AUSFÜHRUNG | 3:LOCAL_OR_CLASS_SIGN=HIER | 4:ARGUMENT=DROGENPOSTEN	1:ACTION_HEAD=DROGENPOSTEN NEHMEN | 2:FORMAL_CONTROL=AUSFÜHRUNG | 3:LOCAL_OR_CLASS_SIGN=HIER | 4:ARGUMENT=ANSATZEINHEIT	1	Nimm den Drogenposten als Ausführung hier.	Nimm die Ansatzeinheit als Ausführung hier.	YES	YES	LOCAL_CONTRAST_VISIBLE
NR050	CH+P+AIIN	CH+K+AIIN	SOURCE_SECTION_T	NO__COUNTERFACTUAL_REGISTER_EXPANSION	2	K	ZUORDNEN	P	IN EINTRAG EINSETZEN	1:ACTION_HEAD=ENTNEHMEN | 2:ACTION_HEAD=ZUORDNEN | 3:ARGUMENT=KENNWERT	1:ACTION_HEAD=ENTNEHMEN | 2:ACTION_HEAD=IN EINTRAG EINSETZEN | 3:ARGUMENT=KENNWERT	1	Entnimm den Kennwert; ordne den Kennwert zu.	Entnimm den Kennwert; setze den Kennwert in den Eintrag ein.	YES	YES	LOCAL_CONTRAST_VISIBLE
NR050	CH+P+AIIN	CH+K+AIIN	HERBAL	NO__COUNTERFACTUAL_REGISTER_EXPANSION	2	K	MATERIAL ZUGEBEN	P	MATERIAL EINSETZEN	1:ACTION_HEAD=PFLANZENTEIL NEHMEN | 2:ACTION_HEAD=MATERIAL ZUGEBEN | 3:ARGUMENT=ARBEITSWERT	1:ACTION_HEAD=PFLANZENTEIL NEHMEN | 2:ACTION_HEAD=MATERIAL EINSETZEN | 3:ARGUMENT=ARBEITSWERT	1	Nimm den Arbeitswert; gib den Arbeitswert zu.	Nimm den Arbeitswert; setze den Arbeitswert ein.	YES	YES	LOCAL_CONTRAST_VISIBLE
NR050	CH+P+AIIN	CH+K+AIIN	BIOLOGICAL	NO__COUNTERFACTUAL_REGISTER_EXPANSION	2	K	POSTEN ZUFÜHREN	P	POSTEN EINSETZEN	1:ACTION_HEAD=POSTEN ENTNEHMEN | 2:ACTION_HEAD=POSTEN ZUFÜHREN | 3:ARGUMENT=STATIONSWERT	1:ACTION_HEAD=POSTEN ENTNEHMEN | 2:ACTION_HEAD=POSTEN EINSETZEN | 3:ARGUMENT=STATIONSWERT	1	Entnimm den Stationswert; führe den Stationswert zu.	Entnimm den Stationswert; setze den Stationswert ein.	YES	YES	LOCAL_CONTRAST_VISIBLE
NR050	CH+P+AIIN	CH+K+AIIN	CELESTIAL	YES	2	K	WERT ZUORDNEN	P	EINTRAG EINSETZEN	1:ACTION_HEAD=POSITION AUFNEHMEN | 2:ACTION_HEAD=WERT ZUORDNEN | 3:ARGUMENT=POSITIONSWERT	1:ACTION_HEAD=POSITION AUFNEHMEN | 2:ACTION_HEAD=EINTRAG EINSETZEN | 3:ARGUMENT=POSITIONSWERT	1	Nimm den Positionswert auf; ordne den Positionswert zu.	Nimm den Positionswert auf; setze den Positionswert ein.	YES	YES	LOCAL_CONTRAST_VISIBLE
NR050	CH+P+AIIN	CH+K+AIIN	PHARMA	YES	2	K	ZUTAT ZUGEBEN	P	ZUTAT EINSETZEN	1:ACTION_HEAD=DROGENPOSTEN NEHMEN | 2:ACTION_HEAD=ZUTAT ZUGEBEN | 3:ARGUMENT=MENGENWERT	1:ACTION_HEAD=DROGENPOSTEN NEHMEN | 2:ACTION_HEAD=ZUTAT EINSETZEN | 3:ARGUMENT=MENGENWERT	1	Nimm den Mengenwert; gib den Mengenwert zu.	Nimm den Mengenwert; setze den Mengenwert ein.	YES	YES	LOCAL_CONTRAST_VISIBLE
NR051	CH+P+AIIN	CH+P+OR	SOURCE_SECTION_T	NO__COUNTERFACTUAL_REGISTER_EXPANSION	3	OR	EINTRAGSEINHEIT	AIIN	KENNWERT	1:ACTION_HEAD=ENTNEHMEN | 2:ACTION_HEAD=IN EINTRAG EINSETZEN | 3:ARGUMENT=EINTRAGSEINHEIT	1:ACTION_HEAD=ENTNEHMEN | 2:ACTION_HEAD=IN EINTRAG EINSETZEN | 3:ARGUMENT=KENNWERT	1	Entnimm die Eintragseinheit; setze die Eintragseinheit in den Eintrag ein.	Entnimm den Kennwert; setze den Kennwert in den Eintrag ein.	YES	YES	LOCAL_CONTRAST_VISIBLE
NR051	CH+P+AIIN	CH+P+OR	HERBAL	YES	3	OR	ARBEITSEINHEIT	AIIN	ARBEITSWERT	1:ACTION_HEAD=PFLANZENTEIL NEHMEN | 2:ACTION_HEAD=MATERIAL EINSETZEN | 3:ARGUMENT=ARBEITSEINHEIT	1:ACTION_HEAD=PFLANZENTEIL NEHMEN | 2:ACTION_HEAD=MATERIAL EINSETZEN | 3:ARGUMENT=ARBEITSWERT	1	Nimm die Arbeitseinheit; setze die Arbeitseinheit ein.	Nimm den Arbeitswert; setze den Arbeitswert ein.	YES	YES	LOCAL_CONTRAST_VISIBLE
NR051	CH+P+AIIN	CH+P+OR	BIOLOGICAL	NO__COUNTERFACTUAL_REGISTER_EXPANSION	3	OR	STATIONSEINHEIT	AIIN	STATIONSWERT	1:ACTION_HEAD=POSTEN ENTNEHMEN | 2:ACTION_HEAD=POSTEN EINSETZEN | 3:ARGUMENT=STATIONSEINHEIT	1:ACTION_HEAD=POSTEN ENTNEHMEN | 2:ACTION_HEAD=POSTEN EINSETZEN | 3:ARGUMENT=STATIONSWERT	1	Entnimm die Stationseinheit; setze die Stationseinheit ein.	Entnimm den Stationswert; setze den Stationswert ein.	YES	YES	LOCAL_CONTRAST_VISIBLE
NR051	CH+P+AIIN	CH+P+OR	CELESTIAL	YES	3	OR	POSITIONSEINHEIT	AIIN	POSITIONSWERT	1:ACTION_HEAD=POSITION AUFNEHMEN | 2:ACTION_HEAD=EINTRAG EINSETZEN | 3:ARGUMENT=POSITIONSEINHEIT	1:ACTION_HEAD=POSITION AUFNEHMEN | 2:ACTION_HEAD=EINTRAG EINSETZEN | 3:ARGUMENT=POSITIONSWERT	1	Nimm die Positionseinheit auf; setze die Positionseinheit ein.	Nimm den Positionswert auf; setze den Positionswert ein.	YES	YES	LOCAL_CONTRAST_VISIBLE
NR051	CH+P+AIIN	CH+P+OR	PHARMA	NO__COUNTERFACTUAL_REGISTER_EXPANSION	3	OR	ANSATZEINHEIT	AIIN	MENGENWERT	1:ACTION_HEAD=DROGENPOSTEN NEHMEN | 2:ACTION_HEAD=ZUTAT EINSETZEN | 3:ARGUMENT=ANSATZEINHEIT	1:ACTION_HEAD=DROGENPOSTEN NEHMEN | 2:ACTION_HEAD=ZUTAT EINSETZEN | 3:ARGUMENT=MENGENWERT	1	Nimm die Ansatzeinheit; setze die Ansatzeinheit ein.	Nimm den Mengenwert; setze den Mengenwert ein.	YES	YES	LOCAL_CONTRAST_VISIBLE
