joint_tuple_id	surface_family	common_visible_core	occurrences	records	pages	semantic_segmentation	stable_concrete_nucleus_de	concrete_word_reading_de	reading_type	local_expansion_examples_de	variation_note	previous_semantic_segmentation	previous_stable_concrete_nucleus_de	previous_concrete_word_reading_de	paradigm_revision	revision_strength	revision_note	component_completion_previous_segmentation	component_completion_previous_nucleus_de	component_completion_previous_gloss_de	component_completion_source	component_completion_strength	component_completion_note	direction_previous_segmentation	direction_previous_nucleus_de	direction_previous_gloss_de	direction_revision_source	direction_revision_strength	direction_revision_note	quantity_previous_segmentation	quantity_previous_nucleus_de	quantity_previous_gloss_de	quantity_revision_source	quantity_revision_strength	quantity_revision_note	state_endpoint_previous_segmentation	state_endpoint_previous_nucleus_de	state_endpoint_previous_gloss_de	state_endpoint_revision_family	state_endpoint_revision_strength	state_endpoint_revision_note	filtration_previous_segmentation	filtration_previous_nucleus_de	filtration_previous_gloss_de	filtration_revision_family	filtration_revision_strength	filtration_revision_note	application_previous_segmentation	application_previous_nucleus_de	application_previous_gloss_de	application_revision_family	application_revision_strength	application_revision_note	r3_previous_segmentation	r3_previous_nucleus_de	r3_previous_gloss_de	r3_revision_family	r3_revision_strength	r3_revision_note
b5fcea1eaed06b2f2291	okaiin|qokaiin	okaiin	9	B1|B2|B3|H4	f55v|f81v|f82r|f83r	OK+AIIN_MEASURE	OK=einstellen; AIIN=Maß	auf das vorgeschriebene Maß einstellen	SELECTED_QUANTITY_PREPARATION__MEASURE_COMPOSITION	Mengen-/Zubereitungsfassung: auf das vorgeschriebene Maß einstellen	NONE; Revision: nach Maß geben wird von räumlichem Hineingeben gelöst; quantity/preparation: Nine visible events use the measured setup card; E180/E181 remain one read-once source token.	ok=geben + aiin=Maß	geben + Maß	nach Maß geben	OK_PARADIGM	CLOSED_STRONG	nach Maß geben wird von räumlichem Hineingeben gelöst				UNCHANGED	UNCHANGED	NOT_APPLICABLE				UNCHANGED	UNCHANGED	NOT_APPLICABLE	OK+AIIN	OK=in den laufenden Arbeitsgang setzen; vorgeschriebenes Maß	nach Maß einsetzen; den Einsatz bemessen	MEASURE_COMPOSITION	SELECTED_PRODUCTIVE	Nine visible events use the measured setup card; E180/E181 remain one read-once source token.				UNCHANGED	UNCHANGED	NOT_APPLICABLE				UNCHANGED	UNCHANGED	NOT_APPLICABLE				UNCHANGED	UNCHANGED	NOT_APPLICABLE	OK+AIIN_MEASURE	OK=einstellen; AIIN=Maß	auf das vorgeschriebene Maß einstellen	UNCHANGED	UNCHANGED	NOT_APPLICABLE
b6b654722e55729cc947	otar	otar	1	B1	f81v	OT+AR_SOURCE	OT=danach; AR=aus	danach auslassen	SELECTED_DIRECTIONAL_COMPLETION__DIRECTION_WORKSHOP	Richtungsfassung: danach auslassen	NONE; direction: No fixed lower outlet is built into AR.				UNCHANGED	UNCHANGED	NOT_APPLICABLE				UNCHANGED	UNCHANGED	NOT_APPLICABLE	ot=danach + ar=aus	danach + aus	danach auslassen	DIRECTION_WORKSHOP	SELECTED_COMPOSITIONAL	No fixed lower outlet is built into AR.				UNCHANGED	UNCHANGED	NOT_APPLICABLE				UNCHANGED	UNCHANGED	NOT_APPLICABLE				UNCHANGED	UNCHANGED	NOT_APPLICABLE				UNCHANGED	UNCHANGED	NOT_APPLICABLE	OT+AR_SOURCE	OT=danach; AR=aus	danach auslassen	UNCHANGED	UNCHANGED	NOT_APPLICABLE
b74e9e65637b7c8538dd	kchey	kchey	1	H5	f56r	kchey=grob zerreiben	grob zerreiben	grob zerreiben	CONCRETE_MEMORIZED_WHOLE_WORD	Zerreibe sie grob	NONE				UNCHANGED	UNCHANGED	NOT_APPLICABLE				UNCHANGED	UNCHANGED	NOT_APPLICABLE				UNCHANGED	UNCHANGED	NOT_APPLICABLE				UNCHANGED	UNCHANGED	NOT_APPLICABLE				UNCHANGED	UNCHANGED	NOT_APPLICABLE				UNCHANGED	UNCHANGED	NOT_APPLICABLE				UNCHANGED	UNCHANGED	NOT_APPLICABLE	kchey=grob zerreiben	grob zerreiben	grob zerreiben	UNCHANGED	UNCHANGED	NOT_APPLICABLE
b921a237be883a820352	chey|chy|dy|shy|sy|y	y	18	B1|B2|B3|B4|B6|H2|H3|H4	f10r|f11r|f55v|f81v|f82r|f83r	Y_CURRENT_ITEM_CARD	Y=aktuell gemeinter Arbeitsposten; dies/es	dieser Arbeitsposten	SELECTED_STATE_ENDPOINT__Y_REFERENT	Zustandsfassung: dieser Arbeitsposten	eine Bedeutung, mehrere lokale Anwendungen; completion: Visible chey|chy|dy|shy|sy|y are renderings of one exact card; the local owner supplies the noun.; state/endpoint: One exact card has chey/chy/dy/shy/sy/y surfaces; owner context supplies the noun.				UNCHANGED	UNCHANGED	NOT_APPLICABLE	y=Ansatz	Ansatz	Ansatz	Y_CHY	SELECTED_PRODUCTIVE	Visible chey|chy|dy|shy|sy|y are renderings of one exact card; the local owner supplies the noun.				UNCHANGED	UNCHANGED	NOT_APPLICABLE				UNCHANGED	UNCHANGED	NOT_APPLICABLE	Y_REFERENT_CARD	Y=aktuell gemeinter Arbeitsposten; dies/es	der laufende Posten; dies oder es	Y_REFERENT	SELECTED_STRONG	One exact card has chey/chy/dy/shy/sy/y surfaces; owner context supplies the noun.				UNCHANGED	UNCHANGED	NOT_APPLICABLE				UNCHANGED	UNCHANGED	NOT_APPLICABLE	Y_CURRENT_ITEM_CARD	Y=aktuell gemeinter Arbeitsposten; dies/es	dieser Arbeitsposten	UNCHANGED	UNCHANGED	NOT_APPLICABLE
b958a512ca6a3559e86e	lkedy	lkedy	1	B4	f83r	lke=zweimal waschen + dy=Ende	zweimal waschen + Ende	zweimal waschen; Ende	CONCRETE_BASE_PLUS_DY	Wasche zweimal und beende den Schritt	NONE				UNCHANGED	UNCHANGED	NOT_APPLICABLE				UNCHANGED	UNCHANGED	NOT_APPLICABLE				UNCHANGED	UNCHANGED	NOT_APPLICABLE				UNCHANGED	UNCHANGED	NOT_APPLICABLE				UNCHANGED	UNCHANGED	NOT_APPLICABLE				UNCHANGED	UNCHANGED	NOT_APPLICABLE				UNCHANGED	UNCHANGED	NOT_APPLICABLE	lke=zweimal waschen + dy=Ende	zweimal waschen + Ende	zweimal waschen; Ende	UNCHANGED	UNCHANGED	NOT_APPLICABLE
b9d7b6d68209a9019e7a	chochor	chochor	1	H5	f56r	CHO_INGREDIENT+OR_BATCH	CHO=Zutat; OR=Ansatz	Zutatenansatz	R3_MEDIUM_SUBSTANCE__OR_BATCH	R3-Mediumfassung: Zutatenansatz	NONE; quantity/preparation: The H5 opening immediately repeats the pictured plant and keeps OR as preparation.; R3: The picture locally makes the ingredient vegetal; HO itself remains ZUTAT and OR remains ANSATZ.				UNCHANGED	UNCHANGED	NOT_APPLICABLE				UNCHANGED	UNCHANGED	NOT_APPLICABLE				UNCHANGED	UNCHANGED	NOT_APPLICABLE	ho=Pflanze + or=Zubereitung	Pflanze + Zubereitung	Pflanzenteil	PREPARATION_EXTENSION	SELECTED_SINGLETON_PREDICTION	The H5 opening immediately repeats the pictured plant and keeps OR as preparation.				UNCHANGED	UNCHANGED	NOT_APPLICABLE				UNCHANGED	UNCHANGED	NOT_APPLICABLE				UNCHANGED	UNCHANGED	NOT_APPLICABLE	CHO_PLANT+OR_PREPARATION	CHO=Pflanzenstoff; OR=Zubereitung	Pflanzenzubereitung	OR_BATCH	SELECTED_SINGLETON_COMPOSITION	The picture locally makes the ingredient vegetal; HO itself remains ZUTAT and OR remains ANSATZ.
ba540da978ea132f6da5	pchedal	pchedal	1	B3	f83r	P+CHED+AL_SITE	P+CHED=hineinführen; AL=Stelle	Einfüllstelle	SELECTED_APPLICATION__AL_SITE_EXTENSION	Anwendungsfassung: Einfüllstelle	NONE; Revision: Einzelbeleg; P ist nur durch den Gegensatz Einfüllen versus Abziehen eingegrenzt.; completion: One event at the basket-like receiver station.; direction: Pairs directly with L+CHED+AL.; application: The inward transfer hull supplies inlet; AL supplies only site.	pchedal=Gefäß füllen	Gefäß füllen	Gefäß füllen	CHED_PARADIGM	LOW	Einzelbeleg; P ist nur durch den Gegensatz Einfüllen versus Abziehen eingegrenzt.	P+CHED+AL	CHD~CHED=umsetzen/in einen Arbeitsgang führen; P=ein oder zum Empfänger; provisorisch; AL=Stelle	Einfüll- oder Transferstelle	TRANSFER_ORDER	SELECTED_CONTEXT_BOUND	One event at the basket-like receiver station.	P+CHED+AL	P+CHED=in oder zum Empfänger führen; AL=Stelle	Einfüllstelle	DIRECTION_WORKSHOP	SELECTED_COMPOSITIONAL	Pairs directly with L+CHED+AL.				UNCHANGED	UNCHANGED	NOT_APPLICABLE				UNCHANGED	UNCHANGED	NOT_APPLICABLE				UNCHANGED	UNCHANGED	NOT_APPLICABLE	P+CHED+AL_TARGET	P+CHED=hineinführen; AL=Empfangsstelle	Einfüllstelle	AL_SITE_EXTENSION	SELECTED_SINGLETON_COMPOSITION	The inward transfer hull supplies inlet; AL supplies only site.	P+CHED+AL_SITE	P+CHED=hineinführen; AL=Stelle	Einfüllstelle	UNCHANGED	UNCHANGED	NOT_APPLICABLE
ba8142680851f24c9ff2	lched	lched	1	B2	f82r	L+CHED	L=hinaus; CHED=führen	hinausführen	SELECTED_DIRECTIONAL_COMPLETION__DIRECTION_WORKSHOP	Richtungsfassung: hinausführen	NONE; Revision: Einzelbeleg und nichtterminal; nächstes Becken ist zu spezifisch, passt aber als möglicher lokaler Zielkontext.; direction: The old next-basin noun is removed.	lched=nächstes Becken	nächstes Becken	nächstes Becken	CHED_PARADIGM	MEDIUM	Einzelbeleg und nichtterminal; nächstes Becken ist zu spezifisch, passt aber als möglicher lokaler Zielkontext.				UNCHANGED	UNCHANGED	NOT_APPLICABLE	L+CHED	CHD~CHED=umsetzen/in einen Arbeitsgang führen; L=ab oder aus; NONE	abführen oder weiterleiten	DIRECTION_WORKSHOP	SELECTED_COMPOSITIONAL	The old next-basin noun is removed.				UNCHANGED	UNCHANGED	NOT_APPLICABLE				UNCHANGED	UNCHANGED	NOT_APPLICABLE				UNCHANGED	UNCHANGED	NOT_APPLICABLE				UNCHANGED	UNCHANGED	NOT_APPLICABLE	L+CHED	L=hinaus; CHED=führen	hinausführen	UNCHANGED	UNCHANGED	NOT_APPLICABLE
bc4f1f5c006c74a4d26d	cheedy|shedy|tedy	edy	12	B1|B2|B3|B4	f81v|f82r|f83r	SHED_REST+GRADE_1+DY_CLOSE	SHED=ruhen oder absetzen; E=kurz/default; Endkarte=Schluss	ruhen oder absetzen; Schluss	SELECTED_STATE_ENDPOINT__SHED_STATE_GRID	Zustandsfassung: ruhen oder absetzen; Schluss	NONE; Revision: exakte Oberfläche 10 mal; Kartenfamilie mit cheedy und tedy 12 mal; completion: All twelve events are field- and statement-final; ch/sh/t vary inside one exact card.; state/endpoint: Twelve field-final events share one rest close despite ch/sh/t surface variation.	e=ruhen + dy=Ende	ruhen + Ende	ruhen; Ende	E_GRADE_PARADIGM	TRANSFER_PROVISIONAL	exakte Oberfläche 10 mal; Kartenfamilie mit cheedy und tedy 12 mal	SH+E+DY	E-Grad=BRIEF_DEFAULT_HOLD; Zustand=CLOSED	kurz oder gewöhnlich halten oder ruhen lassen; Ende	HOLD_CORES	SELECTED_GRADED_WHOLE_CARD	All twelve events are field- and statement-final; ch/sh/t vary inside one exact card.				UNCHANGED	UNCHANGED	NOT_APPLICABLE				UNCHANGED	UNCHANGED	NOT_APPLICABLE	SH_REST_FAMILY+E_GRADE_1+DY_TERMINAL	gelernte Ruhefamilie; kurzer oder gewöhnlicher Grad; Schluss	kurz oder gewöhnlich ruhen lassen; Schluss	SHED_STATE_GRID	SELECTED_STRONG_LEARNED_FAMILY	Twelve field-final events share one rest close despite ch/sh/t surface variation.				UNCHANGED	UNCHANGED	NOT_APPLICABLE				UNCHANGED	UNCHANGED	NOT_APPLICABLE	SHED_REST+GRADE_1+DY_CLOSE	SHED=ruhen oder absetzen; E=kurz/default; Endkarte=Schluss	ruhen oder absetzen; Schluss	UNCHANGED	UNCHANGED	NOT_APPLICABLE
bdad9f9ea8b80f141496	cfhy	cfhy	1	H3	f11r	CFHY_WRING_WHOLE_CARD	CFHY=auswringen	auswringen	SELECTED_FILTRATION__SEPARATION_NOMENCLATOR	Filtrationsfassung: auswringen	NONE; filtration: First coarse separation in the complete H3 process sequence.				UNCHANGED	UNCHANGED	NOT_APPLICABLE				UNCHANGED	UNCHANGED	NOT_APPLICABLE				UNCHANGED	UNCHANGED	NOT_APPLICABLE				UNCHANGED	UNCHANGED	NOT_APPLICABLE				UNCHANGED	UNCHANGED	NOT_APPLICABLE	cfhy=durch Tuch wringen	durch Tuch wringen	durch Tuch wringen	SEPARATION_NOMENCLATOR	SELECTED_SINGLETON_WHOLE_CARD	First coarse separation in the complete H3 process sequence.				UNCHANGED	UNCHANGED	NOT_APPLICABLE	CFHY_WRING_WHOLE_CARD	CFHY=auswringen	auswringen	UNCHANGED	UNCHANGED	NOT_APPLICABLE
be0974b366c981dc1eef	lsho	lsho	1	B1	f81v	LSH_WASH	LSH=waschen oder spülen	Waschgang	SELECTED_FILTRATION__LSH_WASH	Filtrationsfassung: Waschgang	NONE; filtration: Open member of the bounded LSH wash pair.				UNCHANGED	UNCHANGED	NOT_APPLICABLE				UNCHANGED	UNCHANGED	NOT_APPLICABLE				UNCHANGED	UNCHANGED	NOT_APPLICABLE				UNCHANGED	UNCHANGED	NOT_APPLICABLE				UNCHANGED	UNCHANGED	NOT_APPLICABLE	lsh=waschen	waschen	Spülung beginnen	LSH_WASH	SELECTED_OPEN_BASE	Open member of the bounded LSH wash pair.				UNCHANGED	UNCHANGED	NOT_APPLICABLE	LSH_WASH	LSH=waschen oder spülen	Waschgang	UNCHANGED	UNCHANGED	NOT_APPLICABLE
c10aec6d4dd877ec8bd8	choy	choy	1	H5	f56r	CHOY_WASH_WHOLE_CARD	CHOY=waschen	waschen	SELECTED_APPLICATION__APPLICATION_ACTION_DECK	Anwendungsfassung: waschen	NONE; application: Water is the H5 local realization, not a required part of the card meaning.				UNCHANGED	UNCHANGED	NOT_APPLICABLE				UNCHANGED	UNCHANGED	NOT_APPLICABLE				UNCHANGED	UNCHANGED	NOT_APPLICABLE				UNCHANGED	UNCHANGED	NOT_APPLICABLE				UNCHANGED	UNCHANGED	NOT_APPLICABLE				UNCHANGED	UNCHANGED	NOT_APPLICABLE	choy=mit Wasser waschen	mit Wasser waschen	mit Wasser waschen	APPLICATION_ACTION_DECK	SELECTED_SINGLETON_WHOLE_CARD	Water is the H5 local realization, not a required part of the card meaning.	CHOY_WASH_WHOLE_CARD	CHOY=waschen	waschen	UNCHANGED	UNCHANGED	NOT_APPLICABLE
c1913ec4ff84148da6d3	sheckhy	sheckhy	1	B2	f82r	sheckhy=über der Stelle	über der Stelle	über der Stelle	CONCRETE_MEMORIZED_WHOLE_WORD	Über der örtlich bezeichneten Stelle	NONE				UNCHANGED	UNCHANGED	NOT_APPLICABLE				UNCHANGED	UNCHANGED	NOT_APPLICABLE				UNCHANGED	UNCHANGED	NOT_APPLICABLE				UNCHANGED	UNCHANGED	NOT_APPLICABLE				UNCHANGED	UNCHANGED	NOT_APPLICABLE				UNCHANGED	UNCHANGED	NOT_APPLICABLE				UNCHANGED	UNCHANGED	NOT_APPLICABLE	sheckhy=über der Stelle	über der Stelle	über der Stelle	UNCHANGED	UNCHANGED	NOT_APPLICABLE
c1db6b0a28d5cbb5d3d2	lcheckhedy	lcheckhedy	1	B2	f82r	LCHE_LOCAL_HULL+CKHE_STRAIN+DY_CLOSE	CKHE=seihen; lokale LCHE-Hülle; Endkarte=Schluss	klar seihen; Schluss	SELECTED_FILTRATION__CKHE_STRAIN	Filtrationsfassung: klar seihen; Schluss	NONE; filtration: The local hull supplies the clear-outlet execution; CKHE retains straining.				UNCHANGED	UNCHANGED	NOT_APPLICABLE				UNCHANGED	UNCHANGED	NOT_APPLICABLE				UNCHANGED	UNCHANGED	NOT_APPLICABLE				UNCHANGED	UNCHANGED	NOT_APPLICABLE				UNCHANGED	UNCHANGED	NOT_APPLICABLE	ckhe=durch Tuch seihen + dy=Ende	durch Tuch seihen + Ende	klar seihen; Ende	CKHE_STRAIN	SELECTED_SINGLETON_EXTENSION	The local hull supplies the clear-outlet execution; CKHE retains straining.				UNCHANGED	UNCHANGED	NOT_APPLICABLE	LCHE_LOCAL_HULL+CKHE_STRAIN+DY_CLOSE	CKHE=seihen; lokale LCHE-Hülle; Endkarte=Schluss	klar seihen; Schluss	UNCHANGED	UNCHANGED	NOT_APPLICABLE
c205570c49d4d93c23d3	qolky	qolky	1	B1	f81v	QOLKY_TREATMENT_SITE_WHOLE_CARD	QOLKY=Behandlungsstelle	Behandlungsstelle	SELECTED_APPLICATION__APPLICATION_SITE_DECK	Anwendungsfassung: Behandlungsstelle	NONE; application: The following outlet makes a treated station at least as plausible as a body part.				UNCHANGED	UNCHANGED	NOT_APPLICABLE				UNCHANGED	UNCHANGED	NOT_APPLICABLE				UNCHANGED	UNCHANGED	NOT_APPLICABLE				UNCHANGED	UNCHANGED	NOT_APPLICABLE				UNCHANGED	UNCHANGED	NOT_APPLICABLE				UNCHANGED	UNCHANGED	NOT_APPLICABLE	qolky=betroffene Stelle	betroffene Stelle	betroffene Stelle	APPLICATION_SITE_DECK	SELECTED_SINGLETON_WHOLE_CARD	The following outlet makes a treated station at least as plausible as a body part.	QOLKY_TREATMENT_SITE_WHOLE_CARD	QOLKY=Behandlungsstelle	Behandlungsstelle	UNCHANGED	UNCHANGED	NOT_APPLICABLE
c45ebac60774620561e2	otedy	otedy	2	B3	f83r	OT_NEXT+GRADE_1+DY_CLOSE	OT=danach; E=kurz; Endkarte=Schluss	danach kurz einwirken lassen; Schluss	SELECTED_STATE_ENDPOINT__OT_STATE_GRID	Zustandsfassung: danach kurz einwirken lassen; Schluss	NONE; Revision: unabhängiger OT-Kern; beide Ereignisse B3; state/endpoint: Two short closed members on f83r.	ote=bis klar + dy=Ende	bis klar + Ende	bis klar; Ende	E_GRADE_PARADIGM	SELECTED_PROVISIONAL_COMPOSITION	unabhängiger OT-Kern; beide Ereignisse B3				UNCHANGED	UNCHANGED	NOT_APPLICABLE				UNCHANGED	UNCHANGED	NOT_APPLICABLE				UNCHANGED	UNCHANGED	NOT_APPLICABLE	OT+E+DY	E-Grad=BRIEF_DEFAULT_HOLD; Zustand=CLOSED	danach kurz oder gewöhnlich einwirken lassen und abschließen	OT_STATE_GRID	SELECTED_RECURRENT	Two short closed members on f83r.				UNCHANGED	UNCHANGED	NOT_APPLICABLE				UNCHANGED	UNCHANGED	NOT_APPLICABLE	OT_NEXT+GRADE_1+DY_CLOSE	OT=danach; E=kurz; Endkarte=Schluss	danach kurz einwirken lassen; Schluss	UNCHANGED	UNCHANGED	NOT_APPLICABLE
c71c72da4e09e0833392	kchoar	kchoar	1	H5	f56r	KCHOAR_DRINK_WHOLE_CARD	KCHOAR=Trank	Trank	R3_MEDIUM_SUBSTANCE__DRINK_PRODUCT	R3-Mediumfassung: Trank	NONE; R3: The H5 context licenses a drink; chest and cough are not in the card.				UNCHANGED	UNCHANGED	NOT_APPLICABLE				UNCHANGED	UNCHANGED	NOT_APPLICABLE				UNCHANGED	UNCHANGED	NOT_APPLICABLE				UNCHANGED	UNCHANGED	NOT_APPLICABLE				UNCHANGED	UNCHANGED	NOT_APPLICABLE				UNCHANGED	UNCHANGED	NOT_APPLICABLE				UNCHANGED	UNCHANGED	NOT_APPLICABLE	kchoar=Brusttrank	Brusttrank	Brusttrank	DRINK_PRODUCT	SELECTED_SINGLETON_WHOLE_CARD	The H5 context licenses a drink; chest and cough are not in the card.
cb57b696b815fdef9cb7	shecthy	shecthy	1	B3	f83r	SHECTHY_TEMPERED_STATE_WHOLE_CARD	SHECTHY=temperiert	temperiert	R3_MEDIUM_SUBSTANCE__TEMPERED_STATE	R3-Mediumfassung: temperiert	NONE; R3: It lies after a rest station and before the current-item card; this supports a state, not a second medium noun.				UNCHANGED	UNCHANGED	NOT_APPLICABLE				UNCHANGED	UNCHANGED	NOT_APPLICABLE				UNCHANGED	UNCHANGED	NOT_APPLICABLE				UNCHANGED	UNCHANGED	NOT_APPLICABLE				UNCHANGED	UNCHANGED	NOT_APPLICABLE				UNCHANGED	UNCHANGED	NOT_APPLICABLE				UNCHANGED	UNCHANGED	NOT_APPLICABLE	shecthy=warmes Wasser	warmes Wasser	warmes Wasser	TEMPERED_STATE	SELECTED_SINGLETON_WHOLE_CARD	It lies after a rest station and before the current-item card; this supports a state, not a second medium noun.
cbb42a4fe68068325d6b	dshedy	dshedy	1	B2	f82r	DSHE_FRESH_WATER_INLET+DY_CLOSE	DSHE=Frischwassereinlass; Endkarte=Schluss	Frischwasser einlassen; Schluss	R3_MEDIUM_SUBSTANCE__WATER_MEDIUM	R3-Mediumfassung: Frischwasser einlassen; Schluss	NONE; quantity/preparation: The prior segmentation already contained dy=Ende.; R3: A complete f82r device-node cell is best read as a fresh-water inlet close.				UNCHANGED	UNCHANGED	NOT_APPLICABLE				UNCHANGED	UNCHANGED	NOT_APPLICABLE				UNCHANGED	UNCHANGED	NOT_APPLICABLE	dshe=sauberes Wasser zugeben + dy=Ende	sauberes Wasser zugeben + Ende	sauberes Wasser zugeben	SENTENCE_CLOSE_REPAIR	SELECTED_EXISTING_COMPONENT	The prior segmentation already contained dy=Ende.				UNCHANGED	UNCHANGED	NOT_APPLICABLE				UNCHANGED	UNCHANGED	NOT_APPLICABLE				UNCHANGED	UNCHANGED	NOT_APPLICABLE	DSHE_CLEAN_WATER+DY_TERMINAL	DSHE=sauberes Wasser zugeben; DY=Schluss	sauberes Wasser zugeben; Schluss	WATER_MEDIUM	SELECTED_SINGLETON_WHOLE_CARD	A complete f82r device-node cell is best read as a fresh-water inlet close.
d225b7a7b95da7aee437	dchdy	dchdy	1	B1	f81v	D+CHD+TERMINAL_Y	CHD~CHED=umsetzen/in einen Arbeitsgang führen; D unbestimmt beziehungsweise Rendererhülle; umhüllte DY-Abschlusskonstruktion	Umsetzung abschließen	PARADIGM_CHD_CHED	Stammkonsistente Werkstattlektüre: Umsetzung abschließen	NONE; Revision: Einzelbeleg; klar seihen ist als spezifischer Wert unbegründet.	dch=klar seihen + dy=Ende	klar seihen + Ende	klar seihen; Ende	CHED_PARADIGM	LOW	Einzelbeleg; klar seihen ist als spezifischer Wert unbegründet.				UNCHANGED	UNCHANGED	NOT_APPLICABLE				UNCHANGED	UNCHANGED	NOT_APPLICABLE				UNCHANGED	UNCHANGED	NOT_APPLICABLE				UNCHANGED	UNCHANGED	NOT_APPLICABLE				UNCHANGED	UNCHANGED	NOT_APPLICABLE				UNCHANGED	UNCHANGED	NOT_APPLICABLE	D+CHD+TERMINAL_Y	CHD~CHED=umsetzen/in einen Arbeitsgang führen; D unbestimmt beziehungsweise Rendererhülle; umhüllte DY-Abschlusskonstruktion	Umsetzung abschließen	UNCHANGED	UNCHANGED	NOT_APPLICABLE
d25110e0d8488927278f	qokeeedy	qokeeedy	1	B2	f82r	OK+GRADE_3+DY_CLOSE	OK=einsetzen; EEE=vollständig; Endkarte=Schluss	vollständig durchtränken; Schluss	SELECTED_STATE_ENDPOINT__OK_STATE_GRID	Zustandsfassung: vollständig durchtränken; Schluss	NONE; Revision: gerichtete dritte Stufe aber nur ein Ereignis; state/endpoint: The predicted complete grade has one occurrence.	okeee=durchtränken + dy=Ende	durchtränken + Ende	vollständig benetzen; Ende	E_GRADE_PARADIGM	SELECTED_PRODUCTIVE_WEAK_TOP_GRADE	gerichtete dritte Stufe aber nur ein Ereignis				UNCHANGED	UNCHANGED	NOT_APPLICABLE				UNCHANGED	UNCHANGED	NOT_APPLICABLE				UNCHANGED	UNCHANGED	NOT_APPLICABLE	OK+EEE+DY	E-Grad=THOROUGH_COMPLETE_CONTACT; Zustand=CLOSED	vollständig durchtränken und den Schritt abschließen	OK_STATE_GRID	SELECTED_THIN_TOP_GRADE	The predicted complete grade has one occurrence.				UNCHANGED	UNCHANGED	NOT_APPLICABLE				UNCHANGED	UNCHANGED	NOT_APPLICABLE	OK+GRADE_3+DY_CLOSE	OK=einsetzen; EEE=vollständig; Endkarte=Schluss	vollständig durchtränken; Schluss	UNCHANGED	UNCHANGED	NOT_APPLICABLE
d4a31dbcf1ed6d9e5aa9	tshey	tshey	1	B2	f82r	TSHEY_RINSE_LIQUID_WHOLE_CARD	TSHEY=Spülflüssigkeit	Spülflüssigkeit	SELECTED_FILTRATION__RINSE_NOMENCLATOR	Filtrationsfassung: Spülflüssigkeit	NONE; filtration: It precedes a sustained soak; TSHOL remains an unrelated plant whole card.				UNCHANGED	UNCHANGED	NOT_APPLICABLE				UNCHANGED	UNCHANGED	NOT_APPLICABLE				UNCHANGED	UNCHANGED	NOT_APPLICABLE				UNCHANGED	UNCHANGED	NOT_APPLICABLE				UNCHANGED	UNCHANGED	NOT_APPLICABLE	tshey=Spülung beginnen	Spülung beginnen	Spülung beginnen	RINSE_NOMENCLATOR	SELECTED_SINGLETON_WHOLE_CARD	It precedes a sustained soak; TSHOL remains an unrelated plant whole card.				UNCHANGED	UNCHANGED	NOT_APPLICABLE	TSHEY_RINSE_LIQUID_WHOLE_CARD	TSHEY=Spülflüssigkeit	Spülflüssigkeit	UNCHANGED	UNCHANGED	NOT_APPLICABLE
d665560c8ff80799a82c	dchol|schol	chol	2	H3|H5	f11r|f56r	CH_RENDERER+OL	OL=mit dem vorigen Posten	vom vorigen Posten nehmen	SELECTED_DIRECTIONAL_COMPLETION__RECURRENT_COMPOSITION	Richtungsfassung: vom vorigen Posten nehmen	eine Bedeutung, mehrere lokale Anwendungen; direction: The d/s alternation stays renderer-like.				UNCHANGED	UNCHANGED	NOT_APPLICABLE				UNCHANGED	UNCHANGED	NOT_APPLICABLE	chol=vorigen Ansatz abnehmen	vorigen Ansatz abnehmen	vorigen Ansatz abnehmen	RECURRENT_COMPOSITION	SELECTED_RECURRENT_COMPOSITION	The d/s alternation stays renderer-like.				UNCHANGED	UNCHANGED	NOT_APPLICABLE				UNCHANGED	UNCHANGED	NOT_APPLICABLE				UNCHANGED	UNCHANGED	NOT_APPLICABLE				UNCHANGED	UNCHANGED	NOT_APPLICABLE	CH_RENDERER+OL	OL=mit dem vorigen Posten	vom vorigen Posten nehmen	UNCHANGED	UNCHANGED	NOT_APPLICABLE
d68bc8de3bcee09db23c	shckhedy	shckhedy	3	B1|B4	f81v|f83r	CKHE_STRAIN+DY_CLOSE	CKHE=seihen; Endkarte=Schluss	seihen; Schluss	SELECTED_FILTRATION__CKHE_STRAIN	Filtrationsfassung: seihen; Schluss	NONE; filtration: Three complete cells use the learned straining close.				UNCHANGED	UNCHANGED	NOT_APPLICABLE				UNCHANGED	UNCHANGED	NOT_APPLICABLE				UNCHANGED	UNCHANGED	NOT_APPLICABLE				UNCHANGED	UNCHANGED	NOT_APPLICABLE				UNCHANGED	UNCHANGED	NOT_APPLICABLE	ckhe=durch Tuch seihen + dy=Ende	durch Tuch seihen + Ende	durch Tuch seihen; Ende	CKHE_STRAIN	SELECTED_RECURRENT	Three complete cells use the learned straining close.				UNCHANGED	UNCHANGED	NOT_APPLICABLE	CKHE_STRAIN+DY_CLOSE	CKHE=seihen; Endkarte=Schluss	seihen; Schluss	UNCHANGED	UNCHANGED	NOT_APPLICABLE
